Username,location,friend_count,review_count,photo_count,rating,date,review
Claudio U.,"Fresno, United States",1,15,,4.0,21/6/2016,"I remember coming to this place a while back and it was not too impressive...I recently went bowling at the AMF next door, with some friends and then ended up at Applebee's...I have to admit I was impressed with there food this time around...I have been back since then, keep it up!.. :)"
Josh F.,"Clovis, United States",5,34,2,1.0,9/4/2016,"Every time I come here it 15-20 minute wait and there is more then 10 open tables? Don't know if it is a management problem or what. The other Applebee's in town are great, just this one that has this problem. Next time I will remember to go elsewhere."
Alexander Z.,"Livermore, United States",35,9,3,1.0,17/4/2016,Most horrible place I've ever eaten in my life slow Service never checked on us didn't care about anybody's orders or refills or food brought out our food with no plates Etc never come here
Yvonne S.,"Fresno, United States",0,7,3,1.0,24/5/2016,"I went to Applebee's for celebration of completion of my finals. My party and I were seated in a prompt   timely manner. However, once our server came to take our drinks he quickly asked what we wanted and left. This was pretty much his approach to serving us the entire dinner service. My food was the first and only plate to came out along w my moms salad, which the croutons were burnt and when she asked him to take it back and please give her croutons that weren't burnt he got annoyed and w o an apology reluctantly took her plate. His whole service was like this (very short, annoyed and mad) all directed towards us. A few other servers brought out different plates to our table four different times during our stay.. My boyfriend never got his meal, and my moms salad finally came out, but her shrimp was very overdone.. After this experience here I will never come back to this Applebee's again or recommend to anyone."
Anthony S.,"Fresno, United States",0,2,,1.0,23/10/2016,"This apple bees used to have very fast service, but the last two times I've went (both on slow evenings) food took almost 45 mins to come out. Just seems like this apple bees has gone down hill over the years and I won't be coming back"
A L.,"Clovis, United States",180,89,17,1.0,5/3/2016,"The only saving grace here is the manager Ashley. Our main dish came out with our appetizers, our sides were cold, we didn't get any utensils for quite a long time and my salmon portion was pathetic. Ashley came over and got us some new food and utensils. She is a great manager....just need to implement some new staff"
Ashley L.,"Clovis, United States",2,9,3,2.0,18/9/2016,"I don't know what happened to this location but I used to come here all the time. The service is horrible now and wait time for food typically ranges from two to three hours. We had a party of six on a night that wasn't too busy and we ended up staying over three hours due to the fact that our waitress ""forgot"" to serve our food. I'm pretty patient when it comes to these types of situations so I only assumed that she was new or that something was going on in the kitchen BUT time after time I would see her socializing, standing in one spot, and laughing with her coworkers. Even then, I still wasn't too frustrated but the thing that set me off was that by the end of the night, she mixed up our checks twice and didn't even bother fixing them a third time even though from the very beginning we told her how we wanted it split. Anyways, she specifically told us, ""They're all around the same amount so... whatever."" and proceeded to walk away. SAY WHAT? Also, no apologies whatsoever. Oooo girl. Of course, we still gave her a small tip because hey, she could be going through a rough time... but man oh man I'm not coming back here nor would I recommend anyone going here. Sorry Applebee's! Y'all suck."
Jessica B.,"Fresno, United States",46,2,,1.0,21/4/2016,Service was ok but but food and drink size was poor. And the card reader was broken. Bad bad bad. We will NOT be back.
Whit L.,"Fresno, United States",0,5,5,4.0,20/12/2015,"My husband and I eat at this location quite a bit we have always had great service Service: today our servers name was Zack, super nice, and attentive to our needs. Food: we got a 2 for 25 both with the 7oz sirloin mash potato and veggies, the meat was delicious cooked just how we liked it! Veggies were soft and mash potatoes amazing as usual. Experience: great!  music was not to loud we were able to talk and restaurant was pretty clean. Good job guys."
Charlie V.,"Clovis, United States",1,15,63,1.0,9/4/2016,Well this place used to be the best but ever since new ownership and management this place sucks big time. Do your self a favor and go the the others in Fresno. Piss poor service. Unknowledgeable management and servers. I have watched this place go down hill in the last year bad. This will be the last time I come here. Seven Bar and Grill a way better place across the street. 8.75 for a 805 at the bee 4.00 across the street at seven. Asta la vista Applebee's on shaw and minniwawa.
