Username,location,friend_count,review_count,photo_count,rating,date,review
John H.,"Phoenix, AZ",0,2,,1.0,6/15/2010,"Careful eating here - This Cheesecake Factory gave me and my wife food poisoning from Chinese Chicken Salad, undercooked chicken or workers handling lettuce. Either way it has a history of unsanitary violations."
Nikki S.,"Mesa, AZ",2,4,,5.0,10/6/2011,"Loved it!!!! Great Food wonderful service!!!!!!! Perfect Birthday at Cheesecake Factory, appetizers were perfect, dinner and drinks were prefect! Thank you Cheesecake Factory"
Mary T.,"Phoenix, AZ",75,42,,5.0,3/24/2011,"Food was great, service was top knotch."
B T.,"Chandler, AZ",0,19,,3.0,1/19/2011,"They finally have a kids menu!!!  We used to go to Cheesecake all the time with our kids.  We basically got sick of paying for adult entrees for our kiddos and family dinner out would cost well over $100.  Cheesecake is not a place that my husband and I would choose if we were out alone.  So aside from the occasional lunch salad while shopping or getting cheesecake to-go, we haven't been here in a long time. My #3 son chose Cheesecake for his birthday dinner.  Items ordered included calamari (same at all chains), fried mac and cheese appetizer (delish), Chicken Maderia (sweet, tender chicken), Low-calorie chicken and asparagus (boring, but served it's purpose), 4 cheese pasta with chicken(huge portion, but again same as any chain), buffalo blaster (fried  boneless chicken wing something), kids quesadilla (over priced for tortilla and cheese), farmhouse cheese burger (good, not great). We had 4 cheesecakes...Key lime, red velvet, apple caramel struesel, reeses peanut butter chocolate cake cheesecake.  All were FANTASTIC! The cheesecake will always be the 1 thing that keeps us coming back.  I still think everything is overpriced, but at least they are consistent.  Service was good this time.  When we left, they were on a wait, but there were tables open everywhere.  Clearly a staffing issue, but I am sure frustrating to customers."
Sarah S.,"Mesa, AZ",5,43,,3.0,5/17/2007,"If you want a place that has something for everyone this is the place.  The menu is at least 15-20 pages long.  Check online before going so you are not completely overwhelmed. We have been here twice.  The first time we had a horrible experience with service.  We asked to have the manager come to our table and he only spoke to me even though my husband was talking to him.  We were given free cheesecake as a compensation and it was warm.  Needless to say we were not impressed. We tried it again last year and the wait was long again, but at least we got to our table when promised.  Service was better too.  He did mix up drinks and checks though at the end with our party. If you have not been- go once and see what you think.  Most of the prices are $8-$15.  Cheesecake will run you between $5-$8 a slice."
Rebecca E.,"Phoenix, AZ",14,19,,3.0,8/18/2010,"I have eaten at many cheesecake factories, from Biltmore/Phoenix to Kierland to Irving, CA to San Diego and beyond, and. I can honestly say that my experience this last Saturday has completely soured the experience. I know that one lousy waitress shouldn't ruin my entire opinion of a franchise, but ""Tiana"" our waitress as pretty much guaranteed that it will be a LONG time before I return. It took forever to get anything we ordered. After saying we were not interested in dessert, she proceeded to spend 15 minutes telling us about the new items on the menu. She brought out our check without asking if we would like to split the check. We gave her 2 cards told her to put $X on one card and the balance on the other. When she brought it back, she had done the opposite. A few days later when we looked online at our bank accounts, she did not charge me at all and charged my friends card twice. It was just a miserable experience and I hope it doesn't speak for the chain as a whole and the types of people they are choosing to hire to represent their brand."
Cher T.,"Tempe, AZ",310,166,72,5.0,2/8/2008,"The lemonade was AWESOME!! There's sugar on the rim! :)  The food was good, I had the lousiana inspired dish, I can't remember the exact name. For dessert, I had the Strawberry Cheesecake. It was sooo yummy and AWESOMENESS!! :D  The service was good, he kept checking up on us. The only thing we didn't like was the tea. My cousin ordered regular iced tea and got passion-peach tea and it was NOT good!! *blech*  But other than that, it was a great place and I'd definatly go back!"
Maria M.,"Mesa, AZ",0,4,,4.0,11/11/2012,"I love this place!!!  If there's a special occasion and I can pick the place, this is it!!!!!  I love the cheesy buffalo chicken tenders appetizer and the asian chicken wraps!!!  The portions are huge and priced right."
Peter Y.,"Gilbert, AZ",0,4,,4.0,8/13/2010,"Excellent food, but have to wait a little wile.  Food come in big portion that I can only eat half of it."
Stefania S.,"Scottsdale, AZ",1,11,1,4.0,10/13/2009,Great menu. Very diverse with lots of options. Service is above average. I eat here every day for lunch! We always leave happy.
