Username,location,friend_count,review_count,photo_count,rating,date,review
Matt F.,"Murrieta, CA",19,15,1,1.0,3/17/2015,Asked for stuffed chicken tortillas done crispy the server asks well done and I said yes the girl who brought it out said the plate was hot but they were like room temperature and soggy as could be so I got up and left like a gangsta cause I saw waiting and I'm not gonna take a chance on getting it redone.
Cate S.,"Chandler, AZ",10,31,2,3.0,11/15/2014,"Meh! Server was great, but not my scene. Too dark to read the menu, the menu looked like a novel there were so many pages, and everything was overpriced for the quality. It was ok at best, but you can find much better food in the area."
Anna Kaira M.,"Chandler, AZ",117,101,499,5.0,7/8/2013,"Though serving bazillions of unwanted calories, I'm still a huge fan of Cheesecake Factory, Chandler. I ALWAYS have good service, good food presentation, and good timing whenever I come here to eat. I've been trying to lose weight so I've been hesitant to eat out, but thank God they have their skinnylicous menu. And it's not just a couple of entrees, it's a full menu from appetizer to full entrees of lesser calories. They have low cal cheesecakes as well. But my all time fave is their Pineapple upside down cheesecake and Linda's Fudge Cake. I have tried numerous entrees here, the Carbonara is a must. The burgers here are huge and flavorful - my fave is the bbq burger, gotta love those onion rings!! Great service, great food, out of this world cheesecakes. Thumbs up!"
Mike C.,"El Paso, TX",9,399,118,4.0,12/28/2013,"I went with a large group of people on a Friday night.  They don't take reservations, so it took us about an hour to be seated.  Service was prompt, but the waitress had so many tables it took about 45 minutes for the food to come after ordering.  Some of us wanted desert, so that took an extra 45 minutes.  The place is packed with lines coming out the door most of the time.  Personally, I think the food is good, but not good enough to wait for.  I also think prices are pretty high.  Two alcoholic beverages, a main course, and a desert is about 50 bucks a person."
Christine P.,"Mesa, AZ",344,448,25,4.0,12/29/2012,"I really love the Cheesecake Factory. I know the menu is huge but that means I never go to the same restaurant twice! My favorite is the grilled eggplant sandwich. The Louisiana Chicken Pasta is also always a perfect choice. As for dessert...the tiramisu is fabulous. The only reason they are not getting five stars from me is that at this location, I have had crappy service twice. Indifferent servers who really seem to think they have something better they could be doing. The food though, always great. This is probably my favorite chain restaurant. The ice green tea they added to the menu about a year ago is so refreshing on a hot summer day and the best part...free refills! Love the green tea."
Alissa G.,"Scottsdale, AZ",15,41,4,4.0,1/16/2013,"I really enjoy and have always enjoyed the cheesecake factory. They have never gotten it wrong with the vast menu and so many different dishes to choose from.  I really try to only eat here every now and then especially since so many of the menu items are so full of calories and sodium. Have always had great service and friendly, knowledgeable staff."
Jeff W.,"Phoenix, AZ",3,22,,4.0,10/12/2014,"We went Saturday night 10/11/14, at 7:30pm. Hostess estimated our wait at 10-15 mins. After 25, I asked where they were at with calling us and the hostess stated we were 2nd to be called. We waited in view as approximately 6 other parties were seated. At approximately 50 mins after first putting our name in we complained to the male manager (white male 50s) and he immediately sat us. He offered to immediately put in a couple appetizers while we were looking over the menu and got those out ASAP. He brought them out personally saying they had a cook standing by to quickly turn around our orders and those did come out quickly. The food was good as usual, nothing crazy, but still nice. Our waitress was also on top of things. They comped the appetizers. We appreciate the manager writing the wrong and his sincerity."
Alexandria D.,"Chandler, AZ",64,99,38,4.0,1/7/2016,"Well let's start off by saying I love cheesecake, I mean who doesn't!? We come here every hear and there & will remain too, it's a nice restaurant. Tonight was super busy which was weird since it's a Thursday, but great for them! When we were seated we waited close to 10 minutes before our waiter came over (which was fine they have a HUGE menu). When she did I had to wait for my lemonade for another 10, and we also ordered one cocktail and that took about another 10. We got the chicken Caesar as well as the bacon bacon cheeseburger & they were both delicious and came out in enough time and delicious! I did have to wait another 5ish (give or take) for mine after he got his though, which if any has to wait I'm a firm believer in women first. We also ordered two cheesecakes to go which I'm about to eat and so excited! For what we got it was a little bit more than we would've liked, but hey you can't win. Probably go back in another year or so like normal!"
Michele K.,"Phoenix, AZ",46,107,36,4.0,1/13/2015,"Stopped in for dessert, Lemon Raspberry Creme Cheesecake....my tummy loves the Lemon!"
Julie W.,"Tucson, AZ",2,46,4,1.0,11/3/2015,"Let me start by saying that I've been to Cheesecake Factory several times before and, unfortunately, I've noticed a decline in quality over the years.  My most recent experience at the Chandler location hit rock bottom.  I was here with two friends and everything just seemed to go wrong.  No joke, at some point during the meal all three of us had to send our meals back to the kitchen (something that none of us had ever done before).  One friend received her meal about ten minutes before the rest of us (she didn't want to be the only person eating so her meal got cold).  When my other friend got her tacos, they included an ingredient that she specifically asked to be omitted for allergy reasons.  The highlight of the evening was what I found in my chicken Madeira .  What I thought was a burnt mushroom, upon closer inspection, turned out to be a piece of CARDBOARD!  Bizarre, right?!?  On a positive note, the food itself (when we finally got it ~14 minutes later) was tasty and the waitstaff was very apologetic.  For our troubles, we were comped the dinner, but I'm not sure that'll be enough to make me revist the Cheesecake Factory any time soon."
