Username,location,friend_count,review_count,photo_count,rating,date,review
Vladmir T.,"Scottsdale, AZ",1249,833,1375,3.0,5/5/2016,"Cheesecake Factory Regular, but... We are regulars at many locations... The grande burrito is my go to usually and is actually quite wonderful with the secret sauce.  I would give most locations 4-5 stars but for whatever reason both my visits to this location shared the same experience of drier than normal food with almost non of that wonderful secret sauce.... These places are usually packed as this one was and that is fine. For some reason this location seemed so loud though that both times I left with a headache... I recommend the other locations above this one.... You have read why...."
Laura S.,"Chandler, AZ",87,51,1,2.0,10/28/2017,"I was recently in a rush getting ready for a party, so I ordered a cheesecake here for curbside pickup, thinking I could save some time. I called when I arrived and was greeted right away, but then I waited 15 minutes for them to bring the cheesecake out. When I got home, the cheesecake was still frozen. It tasted fine once it thawed, but I can buy a much better cheesecake from Costco that is twice as big for half the price. $30 for a frozen 7"" cheesecake was definitely not worth it, especially since the convenience factor was eliminated."
Silence D.,"Mesa, AZ",0,73,6,1.0,8/13/2017,"While I can understand a busy night, I can't understand when I spend 100 dollars just on drinks and am waiting 45 minutes for chewy pasta.  Both dishes came out way too long under the lamp, all the pasta was chewy and I was to wait longer to remake it?  No thanks. The one bartender was very nice and courteous, but the other  messed up 2 of my drinks and never noticed.  Over all, a poor experience."
Erica T.,"Mesa, AZ",103,2,1,5.0,3/4/2017,"We had such a great time tonight! Our waiter Will was SO great! Our food and dessert was fabulous! The management team was amazing! Thank you guys for making this experience the best one! Valentines day was so busy we couldnt wait for our food, but the fact that you guys went above and beyond to make this day up was definitely a blessing! We did not expect this and we are extremely grateful. We will be coming back soon and you will be reccomended to all our friends and family! Thank you for being a team and taking care of us! And thanks to our waiter Will for being so awesome! Also a shout out to the manager Robert! You were great and we appritiated the sincere apologies and how much you went above and boyond for us! You guys definately know how to run your restaurant as a team and a family. Thanks again! Be back soon :) -Erica and Tony"
Tiffany M.,"Maricopa, AZ",0,1,,1.0,12/17/2017,"I've been to cheesecake factory many time but tonight's experience was awful. It started out fine long wait for dinner with large party. Amazing server Drew was very upbeat and sweet, kept up with all of our drinks and was able to get all meals right. Once meals were tasted is where things went south. The pasta was awful and tasted like buttery noodles. No seasoning was on them or garlic flavor whatsoever. Some of us had this issue (4) of us out of the large party. We weren't going to complain because we have all worked service and it was not the waiters fault. But once something was said an incompetent old woman came to the table to let us know it was suppose to taste like butter. Which we all have had this dish before we are not children yet she only conversated for a moment never acknowledging that there was something wrong with the dish only trying to convince us that it's suppose to taste awful like that. Save your money people don't eat here. Not worth it at all!"
Heather S.,"Gilbert, AZ",0,3,,1.0,8/4/2017,"I don't know why I keep coming back here, I guess I think it will be different the next time. I always get the waiter that doesn't care about being there. This last time we had to ask for bread when all of the tables around us had some. Our food came out and my chicken tacos were cold, I sent them back and the manager came out and apologized. He said he would make sure they came out piping hot. After waiting the entire meal for my new tacos to come out, they brought out the same tacos that had obviously just been put under a heat lamp. They had the same bite I had taken when I sent them back. When I complained again, they took it off the bill and avoided our table for the rest of the night except to take the bill. I wish the health inspector would have been there! I am so disgusted, I will never be back. I wish I could give a zero star rating."
Anthony G.,"Chandler, AZ",179,13,4,2.0,3/25/2017,"Long wait to be seated. Too dark to see, had to ask for the bread. It took 48 minutes to receive the food. They brought Out The Main Dish Without The side. Food was not great. Used to like it, but not worth the time."
Bor B.,"Chandler, AZ",1,17,50,5.0,6/18/2017,"Good place with a huge variety in the menus. Convenient location, friendly stuff. Foods are great. The only not so good is that they almost always are busy so be ready to wait."
Denise D.,"Bakersfield, CA",0,21,14,4.0,5/12/2017,"Recently ate here, great service. I wish I could remember my server. We were there late Tuesday. Our server was female. She gave us a good tip about the salted caramel cheese cake; it was dope. They have the best deserts and drinks."
Paula M.,"Chandler, AZ",0,17,,2.0,6/22/2017,Very disappointed and frustrated with the service and quality of the food.  Our waitress was very inefficient bringing bread and refills took forever.  Our food came out an hour after we ordered it.  One entree at a time and two of the orders were wrong and it took forever to replace them.  My chopped salad wasn't fresh but okay.  The Alfredo fettuccine only had butter without any sauce.  Maybe instead of having such an extensive menu they should concentrate on making good quality food.  Our table never got cleared of dirty dishes. This is the second time having such a terrible dining experience here. I thought the first time we had a bad experience was a fluke but apparently not.  The manager did comp our deserts and the Cheesecake was wonderful but not enough to go back for lunch or dinner again.  With all the exceptional Restaurants in the valley next time I will choose one that has good quality food and service.
