Username,location,friend_count,review_count,photo_count,rating,date,review
Lyndsey O.,"Charlotte, NC",25,113,23,3.0,3/31/2013,"Big portions, good food, and yummy cheesecake! Drinks are overpriced, but what do you expect at southpark mall's tourist trap? The cheesecake factory is in need of a decoration update. It looks like 1997, but a fancy 1997. Anyhow, if you're at the mall and want a decent meal, you can get one here!"
Tim C.,"Fort Mill, SC",15,31,2,5.0,2/4/2014,Always great service generously sized dishes and fast service the best thing here is the chicken so whatever you get with chicken you're good to go I haven't had a complaint here in the many times I've been between the drinks or food but have yet to experience the actual cheesecake
Jaime G.,"Uptown, Charlotte, NC",5,21,5,5.0,2/21/2014,"I love going to the Cheesecake Factory. They have a lot of variety on their menu! I love it! It's so diverse. My favorite thing is the Diane steak and the salmon. It's always so tasty and never disappoints. It's such a good place if you want to go with family, friends, a date. Only one in Charlotte!!"
Shea S.,"Greensboro, NC",37,40,36,4.0,11/17/2013,"You can never go wrong at The Factory.  Be forewarned that the menu is quite extensive so you'll spend lots of time looking through the pages. That being said, there is something to be found for everyone. Also, be prepared for a long wait to be seated. On this trip the wait was just under an hour but at times the wait has been closer to 2 hours. But the wait is always worth it.  My6 husband and I tried the buffalo blasts for an appetizer and OMG! Amazing.  They are crispy fried wontons filled with shredded chicken, cheese, and buffalo sauce served with a side of buffalo sauce and blue cheese dressing. One word:YUM! A must have anytime you're at the factory. The drinks from the bar were great.  I had the Georgia Peach and my husband had an LIT. Both were good sizes and very generous with the alcohol.  For the main course I had the New Orleans Chicken Pasta and it was amazingly delicious. The plate was ginormous so I had way more than half leftover. My husband had the Steak Diane and it was to die for. Perfectly seasoned, juicy,  and cooked to perfection. For dessert i had my normal, Carrot Cake Cheesecake which was not as good as normal (a bit too heavy tonight) but the Vanilla Bean Cheesecake that my husband had was amazing. it tastes just like vanilla bean ice cream.  Our server Will, was awesome and all the wait staff seemed very personable.   I love The Factory and recommend it often. This one did not disappoint."
Sari Catherine W.,"Richburg, SC",80,5,1,2.0,7/22/2014,"We came to Charlotte for the day from out of town, to take our kids to the Discover Place and Cheesecake Factory! We normally wait 15-20 mins, which we are very understanding of. We got seated to wait 10 mins before a sever saw us. Her name was Blair, I believe. She seemed rather annoyed that we had two kids with us, and preoccupied with other things. We waiting 10 mins to just get our drinks. I am a completely understanding person, especially when a server is seated too many tables at once, but she was talking with other servers, joking around, our son had asked her for some extra dressing and she clearly forgot ( but realized when we had pre-bused our table.) Not only did our drinks were not refilled, she did not once check on us to see how our food was until we we're wanting to order dessert. It took an additional 15 mins to get dessert, which we kinda regretted ordering to have to wait that long. Not only did I leave 20% gratuity, because I am in the tipping business and I do unto others. But I never normally complain on service, and I felt like I was a bothersome to her, I have never had issues at any Cheesecake Factory other than today. But I don't think this woman liked kids or liked us because we are ""young parents"" with tattoos that we would even tip. She probably shouldn't be in this business of customer service. Just BEWARE OF BLAIR!"
Jeremy L.,"Plaza Midwood, Charlotte, NC",148,13,,5.0,1/4/2014,"Things did NOT go as planned tonight. But our server, and two managers went above and beyond to ensure our Anniversary dinner ended on a high note. All in all, very pleased."
Holly M.,"Oakboro, NC",0,11,4,4.0,2/9/2015,"If you're dining at the cheesecake factory as a party of one or two, they will often try to stick you in one of their tiny, little tables. You literally sit five inches from the guests beside of you. This may not be a problem for some, but I always make sure to ask for a booth to avoid these tables. This place has a HUGE menu. I don't think you can go wrong with what you choose, though. My favorite dish is the shepherds pie. It's a huge portion and so delicious. I like that, during lunchtime, you can get the half portion. I usually still end up taking some home! If you're not starving, I recommend getting the cuban rolls, which are an appetizer. I enjoy the cuban sandwich, but actually love these even more. They're so crispy and come with a great dipping sauce. Oh, and the cheesecake is a must- duh. Even if you have to take it to-go. I've had so many of their cheesecakes and just can't choose a favorite. You seriously cannot go wrong! Try this place next time you are in the Southpark area!"
Shaggy L.,"New York, NY",5,146,103,4.0,2/1/2011,"I have been to this chain restaurant in other cities in the past and it's my first time after a gap of 3-4 yrs. Quite interesting to see a big change in the service and quantity of food.  I remember the service was poor and the food quantity  was very less for the price at all other locations. May be it's just this location. I went in a group of seven and ordered 3 appetizers, 4 entrees. Entrees came in big portions. Especially the jambalaya dish was huge. I loved the bourbon street omelette.  Chicken marsala, calamari, chicken dumplings are always my favorite here. I highly recommend angel hair pasta for all the pasta dishes. Bottom line: I  would love to come to this location again if I'm in the Charlotte area."
Tom C.,"Huntersville, NC",155,475,85,3.0,7/10/2011,"The menu at The Cheesecake Factory is somewhat overwhelming in it's size and breadth.  While it's a lot to take in, the menu also offers pretty much something for anyone so, it's a nice destination for a large group who can't agree on a particular genre of food for the night. Definitely enjoy the avocado egg roll appetizer.  Fresh, ripe avocado mixed with some diced tomato, red onion...  They are quite good.  As far as their namesake dish, cheesecake, I'm not that big a fan.  Not much of a dessert fan but I do love a good slice of cheesecake and find the Factory's to be a little to fluffy in texture for my tastes.  I prefer something more dense.  They have a large the selection of flavors however and my wife swears by the ""Dulce de Leche"" version. For a drink, if you're going non-alcoholic, I like their lemonade a lot.  Fresh and tart.  Definitely not Country Time!"
George K.,"Charlotte, NC",1,33,4,3.0,10/24/2010,"I have changed my mind several times as to whether to make it two stars or three... The food is occasionally very good, but most often it is merely serviceable--you'll eat it, you won't be hungry afterwards, but two days later you won't be able to recall what it was you ate. I suspect that has something to do with the extensive ""something for everybody"" menu, which makes me think no single kitchen could prepare all of these dishes with equal skill. Thus, some items might be sort of roughed out in the kitchen by the cooks, while others are done with flourish and panache. It is a ridiculous amount of food presented on the plate, and I would be a more frequent guest there if the food cost 2/3 as much and the portion was proportionately reduced. I likewise won't bother with a 20-40 minute wait--I'll eat in the food court, save myself about $30 for the wife and me (especially with no wine), and stop by on the way out for some cheesecake slices to go. Finally, I prefer eating outside when the weather permits. It isn't a great view (the parking lot) but the noise level is much lower than inside. Modern restaurant designers seem to have a fetish for hard surfaces within the dining area, reflecting kitchen noise and patron conversation into an enormous dull din. Supposedly, this creates a sense of energy in the place; for me, it is more like eating in a construction site. If inside is all that is available, I'm heading back to that food court..."
