Username,location,friend_count,review_count,photo_count,rating,date,review
Ryan H.,"Yorba Linda, CA",2,2,,2.0,5/21/2016,"Let me start this off by saying the food was AMAZING as always. Now that that's out of the way, I am so completely upset that the recipe to the Banana Cheesecake was changed. It taste like a processed piece of cheesecake you buy from a piggly wiggly dime store. Thank you for allowing me to order it and take it home so excited and happy for the best cheesecake in the world and take a bite of that crap. I am so sad!!!"
Devon S.,"Peoria, AZ",22,5,2,5.0,3/7/2016,Came in with my boyfriend for some dessert and I have to say that coming for years now; nothing has has changed! Same friendly staff--of course not all original--and great food! At least I know where tobgo for some awesome cheesecake. Highly recommended.
Tom W.,"Glendale, AZ",22,5,4,1.0,3/5/2017,"This is the most likely one of the places that i will never return.  The wait was told to get seated was 30 min.  That was 45 minutes.  That was no big deal for the party of 6.  The hostist was nice and polite.  This is where the good times stop.  We sat down and ordered appetizers.  From there we got them to come out at 20 minutes after order.  We also ordered our food at the same time.  It took about 1 hour for our main meal to come out.  When it came out, it was evadent that the plates were held under the heat lamps,  most meals were warm and my childs bowl was the hottest out of the bunch.  The waiters was using a towle to hold the bowl and told us it was hot.  I dont know about you but you would not give a hot plate, where it needs a pot holder to transpor child that is 10.  The meals temp was warm and not hot.  But i guess that is what we get for waiting.  We also has to constantly ask the waiter to refil the drink glasses, remove dishes.  This will be the last time that i will be here."
Lilly S.,"Phoenix, AZ",3,8,26,5.0,2/2/2016,2nd time at this place. The food and service as awesome as the last time I was here. I ordered the chicken Bellagio and It was amazing. Calamari was great as well.. Luv it!! Last visit I ordered the chicken Madeira.  It was soooo goood..
Howard H.,"Phoenix, AZ",3,7,,3.0,7/8/2016,"Fun environment, great staff, very nice Happy Hour and tasty food.  Only sore spot was the value of a glass of Sangria that costs $10.95 in either the ""skinny"" or regular version.  My wife had a glass of each style and we aren't sure that $22 for 2 glasses of wine and fruit is a good value.  It's your call on prices but in our minds that isn't a good deal.  I suspect we will return however you can be certain Sangria won't be included in our next visit."
Bev T.,"Phoenix, AZ",0,28,,2.0,1/3/2017,"The food was great. The service was why I gave this experience a 2 star rating. I had ordered a chopped salad which was supposed to come with grilled chicken. I didn't notice the chicken was missing until I was half done but once I could get the attention of our server, I informed him and told him I was almost done so I didn't want the chicken. He advised he would ""pass it along to management"". I guess I was expecting to see the manager, or a discount on my tab or some sort of adjustment. But nothing. Not a sorry about that, not a nothing. I'm not even sure he mentioned it to his manager. In hindsight, I guess I should have docked his tip, but I didn't. Maybe my standards are too high and I expect too much but I would have liked to have seen better customer service in some way or another."
Edward D.,"Surprise, AZ",791,1051,183,3.0,5/27/2015,"Never been impressed with over priced, not that great food, cheesy servers, Cheesecake Factory. We were there for my daughters birthday. She wanted to come here, so I had to. We had 10 people there. Five foster kids, wife, daughter, her boyfriend, and her boyfriends brother. You can imagine how much the bill was. And for what? Their food has always been famous with the amount of calories in their servings. And you would think their food would be better? NOT! Sorry just not worth, you can get a better value for your dollar elsewhere."
Deg s.,"Avondale, AZ",0,34,,3.0,2/12/2017,We were a party of 6 last Saturday and got sat quickly  at a large table with food on the floor and on one of the chairs   I brought this to the attention of a waiter nearby but rather then have someone come by with a broom he grabbed a napkin off the table and scooped the food up off the floor then used the other end of the napkin to wipe off the chair   The food we ordered was good but just lukewarm. Drink refills were very slow in coming.  Was not the great experience we hoped for but the cheesecake is still the best
Mike L.,"Glendale, AZ",1,35,17,1.0,12/19/2015,"Sub par at best. Wait staff unattentive. Food is totally mediocre. Got served a Moscow mule in a glass. Wth??  This is only my second time eating at a Cheesecake Factory. Once in Cleveland and once here in Peoria. Hopefully I won't ever get suckered into it again! Hate chains. Buy local, people! $ 10.99 for a Moscow mule! In a glass!!"
Glenda E.,"Goodyear, AZ",10,58,49,4.0,10/10/2015,"Only concern was the soda glass my daughter got was broken around the rim, quite dangerous! Our server immediately apologize and brought her a fresh soda. Love the ""skinny menu"" the skinny margarita was very good and under 150 calories!!! Edamame needed some salt they were rather bland. My two 14yr old girls had glam burgers and they were HUGE they could have split one. Very juicy very tasty! Now time for the snickers and dream extreme cheesecake!! I will just be drinking water!! Gotta get in shape!!! Angelica our server was very pleasant and on the ball. I listened to her talk to her tables around us and she was genuinely kind and made sure everyone was enjoying their meals. Sweet girl."
