Username,location,friend_count,review_count,photo_count,rating,date,review
Tatiana S.,"Charlotte, NC",24,120,5,5.0,7/5/2017,I love this place everything on the menu is good I've never had a bad experience I go here often however if you have never been look the menu up online first it can be very overwhelming because it is vast also this place gets crazy busy so try to go during the week or when your not as hungry because even with reservations the wait can be long during busy times I just wish there were more locations here in Charlotte
S L.,"Charlotte, NC",0,16,1,3.0,7/5/2017,"The Cheesecake is to die for!  Of course---very yummy!  The rest of the food was pretty good too.   Hostess, Bartender and Server not so much!  I get that this is a busy restaurant and the Host/Hostess are met everyday probably with giving people long wait times, but being pleasant goes a long way. When you immediately start fidgeting with your computer screen punching in buttons with a stressed frown on your face, thankful our parents who have never been to Cheesecake Factory didn't have to endure this rude greeting.  Next, it's on to the bar for a couple glasses of wine and a virgin daquiri (we told the bartender before we ordered we would make it worth his while :)  -- expected that to get a little friendly response.  No instead an abrupt stomp off to make it.  Comes back we ask for a wine list and bartender seems annoyed we are not ordering food.  Ask about the house chardonnay and he tells me it""s compared to Beringer--blick!  That's a first!  So we get our wine and settle up immediately, we were going to hang out, but we felt very unwelcome here.  Decide to sit outside for the rest of our wait, the seating outside is really nice and it was a nice night.  Finally, the buzzer rings and it's on to dinner.  Waiter is pleasant enough but, seems frazzled and not overly friendly.  Takes our drink orders, brings them back with bread basket.  Takes our order and app order.   App comes out, probably good time to make sure everyone has drinks still... nope.  He disappears then, apparently at this restaurant there are no food runners so, the waiter is also responsible for getting your food out to you too.  Seems like a BIG mistake to me--unless your organized and a good waiter/waitress.   We were a party of 6 and like I said first time our parents had ever been here and we were hoping to treat them to a good evening.  So half of our party got our food right away, the other half waited and waited (typically at most restaurants when food comes out seperate like that it is expected that the rest of the tables food is coming up right?).  We saw our waiter take another order, before he got the rest of our food.  No checkback really, and definitely no drink refills, unless  you count the time I flagged him down.  When our waiter finally came back to the table, ingredients from my salad were missing, had to get waiter to go ask for those items.   Like I said food was good enough and cheesecake was awesome, but for what you pay to eat at this place and the wait, you expect better service!  There are a ton of great restaurants in our area and for us this is not one we will be in a hurry to return to.  Best part, we also get the impression that the people who work there don't really care if you come back!"
Shakira D.,"Charlotte, NC",50,178,133,4.0,8/24/2016,"As many times as I've been here, I can't believe I've never written a review. In a creature of habit, always order the Luisiana chicken pasta without the mushrooms. It was yummy tonight, sometimes the noodles are bit more aldente than I prefer, but tonight they were great. The chicken in the dish was lacking, but nonetheless I enjoyed my meal in in it's entirety. Surprisingly I don't even eat cheesecake but the do make some pretty decent food. Tonight we were seated immediately, and our food didn't take too long to come out. our waitress was in training, and she did just fine. Of course they're conveniently locate @ South Park Mall, entrance right where the valet stand is, check them out if you're in the area."
Jared D.,"Hickory, NC",0,24,,5.0,7/3/2017,The food here is always amazing. The variety is one of the best things about the menu. The only drawback is no reservations and you can end up waiting a long time at peak hours on the weekends. Cheesecake selection is great and will make the end of the meal special.
Mitch K.,"Indian Land, SC",127,932,,4.0,1/23/2016,"OOOOOOOah!  What a great experience.  So many options, unusual options on the menu, servers galore and looking up to the ceiling and across the restaurant you get such wild ambiance.  Kids and adults enjoy the atmosphere and loud children cannot be heard more than two tables away because the Cheesecake Factory hums. Your menu is a spiral-bound book.  Take your time and get lost in the offerings.   Beware the ""skinny"" options.  Yes, they are low calorie and low fat, but to me they are so lacking in flavor and substance that one would have to be on a very strict diet to be subjected to the skinny life.   Otherwise, far from the skinny life are many wonderful salads, sandwiches and entrees.  Iced tea is endless and refills are prompt.  The bread is crusty and warm.  I especially liked their soups with the bread. You will be full when you depart as the portions are generous. Enjoy."
Tina H.,"Asheville, NC",80,129,115,5.0,10/1/2016,"Amazing.  When we arrived they explained the hour wait and said to come back in about 50 minutes because the pagers only work in the restaurant.  We walked around the mall and then came back in time to get to our reserved time.  Everyone loved their food, the service is impeccable and the cheesecake (or other dessert) is divine.  The menu is a touch overwhelming, but there are options for everyone."
Amanda W.,"Charlotte, NC",91,33,15,4.0,5/28/2017,"The burrito and fried cauliflower was sooo  good! My husband sent his Jamican chicken back. It was not to his liking. However, he is Jamaican so he had high hopes lol."
Lori U.,"Concord, NC",7,47,4,5.0,5/28/2017,I'm always overwhelmed by their amazing menu. Loved my skinny Licious meal. Good balance to their amazing cheesecakes. Always a treat to visit!!!!!  I just wish the took reservations for dinner.
Bethany E.,"Concord, NC",0,2,,5.0,6/13/2017,I just had the best experience here. They were able to accommodate my special diet due to a genetic disorder. Eating out was always bland for me because I had to get just veggies etc. But today the people here were able to cook my low protein noodles and add a DELICIOUS marinara sauce. I felt so normal for once. Thank you Cheesecake factory! I will definitely visit again.
Ruth K.,"Charlotte, NC",1,3,,2.0,5/10/2017,"We just had the worst service and the food wasn't that great either. The waiter had an attitude towards my mother, he came to the table maybe 3 times, we split a meal and it took 45 minutes to get to the table and when we commented he said that's what you get for ordering medium well. I never knew that 3 medallions could take 45 minutes as I order medium well all the time. The medallions didn't have much flavor at all. Bummed we spent the money on it."
