Username,location,friend_count,review_count,photo_count,rating,date,review
Carl V.,"St. Petersburg, FL",198,21,28,4.0,6/17/2010,"The first thing I noticed walking in the door is the grand size of the restaurant. Towering ceilings, walls  filled with large decorations,  colorful glass lights, and intricately painted open spaces was somewhat busy but pleasing to the eye. The herb-encrusted salmon salad was delicious. Of course I had to try the 30 year anniversary cheese cake which was wonderful but very large. Desert sizes seem to be made to share with two or more. The bar looks like a great place for happy hour and hanging out with friends. This is the kind of place you can feel comfortable dressed up or in jeans and a t-shirt. Overall a great place for a date or meeting friends for a drink or a meal."
Mia M.,"Waxhaw, NC",0,18,,5.0,6/26/2015,"Every time when I am at South Park, I need to have a cake fix here with Pinot Grigio. I like Red Velvet cake. Its texture is oh so good!"
Cami H.,"Macon, GA",0,32,6,3.0,6/23/2014,"I  prefer non- chain restaurants and haven't been to the Cheesecake Factory in six years, but amazingly the same menu items that I chose then were still on the menu. I got a Caesar salad with fried chicken and hubby got a buffalo burger ! Colleagues got a pasta dish, salmon dish, and chicken dish and all plates were consumed happily. Since we are all away from home we splurged on cheesecake too! TCF is typical and reliable. See you in another six years."
Just N.,"Winston-Salem, NC",19,149,1013,3.0,7/14/2012,"It's The Cheesecake Factory. I've been to several and they've all been good. I don't have anything really bad to say. The food is good, but maybe just a tad on the pricey side for what you get. This particular one was busy when we went, and it was before 5 PM, which I would think would begin the dinner rush, but they seemed to have it handled. Our waiter took a while every time to get back to us when we asked for something, but again, we were there around 5 PM, so I'm sure he was occupied. He wasn't too friendly towards us, but again, I don't know what he's had to deal with that day. He wasn't rude or anything, just not overly friendly. I would come back again because they have such a big selectioni of food, and honeslty I don't think I've ever had the same thing twice yet, so I would like to go back and try their other items."
Dianne A.,"Charlotte, NC",0,5,,3.0,8/16/2015,"Love the food.   Service is another issue.   Work in the area so used to eat there 2-3 times a week.  Since I usually eat with coworker, anywhere from 2,3 or 4:00...at the bar.  Most times service is reasonable, bartender always attentive.  However if 2 females sit at a high top in the bar area....good luck!  If you're a female eating alone....you better BRING your lunch!! Guys and couples ALWAYS get served first...even when they arrive after us! Their orders taken promptly, bread, drinks come right away ..and food is served usually in 15 min.  We are good tippers...and quick to order since we have an hour.   However when it now takes 35-45 minutes to get food, even when bar area is not busy, we don't have time to eat.....Too expensive to have to inhale the food and not enjoy a bite.  This never happens when a male coworker joins us....go figure!!  4 Stars for food/1 Star for Service"
Jaimie C.,"Charlotte, NC",87,4,,4.0,6/26/2015,"The service was great; our server called us 'princess' which was cute. I wasn't too hungry so I ordered from the 'Small Plates' menu,the Greek Salad and Chicken Samosas. I loved the salad and the Samosas were nice and spicy."
L. T.,"Fort Mill, SC",0,50,,2.0,5/17/2014,"Come for the cheesecake and stay for...well, the cheesecake. We ate at The Cheesecake Factory one busy Saturday evening.  The wait was an hour, which was really no biggie because, hey, you've got a huge mall behind TCF to browse through!  I was thinking to myself, ""This place is so crowded it HAS to be good, right?""  WRONG!  From the perpetually pissy server to the horrible main dishes, this was one of the worst experiences we ever had at a restaurant, bar none.  The only thing that WAS good was the thing they are famous for, the cheesecake.  Of course none of us found that out until hours later; the food had made us all so sick we had to take our cheesecakes to go!  Next time I waste my time coming to this place I'll know to grab my cheesecake and RUN!  Run far, run fast!  Mickey D's has the food at this place beat.  The ONLY thing that got stars was the deliciousness of dessert.  The service and food both get a big, fat ZERO!"
Jimmy D.,"Charlotte, NC",190,295,28,3.0,6/8/2011,"Hi Cheesecake Factory I like you but I'm not in love with your crazy wait times, or giant sized portions. Your place looks pretty cool though, I like high ceilings, and I can appreciate the sizable outdoor patio area, but can we get tables that are a bit bigger please? It's really crowded! Adjoined to Southpark Mall is the ubiquitous Cheesecake Factory. Every time I go for a shopping spree I see tons of people waiting their turn to get into this place like an exclusive nightclub and people leaving with bags of food. So I finally decided to try it out after a shopping spree one day. The place feels very cavernous walking in with super high ceilings and some paintings to gaze at as you're looking up wondering how much their power bill costs. Well then the waiting game begins, first we checked in to the hostess station and was told there will be about 45 minutes wait which turned out to be about an hour, okay no big deal I thought. Turns out the buzzer thing they gave me was to announce that I could now wait in the shorter line to actually be seated! What a tease! So now we're finally seated and hungry looking at the huge menu. Some bread came out I guess to sate your hunger a bit from waiting an hour+ to get a seat. I ordered a frozen mango smoothie and appetizers took that took a while to come out by this time I'm wishing they gave me some more bread. The spicy ahi tempura roll that came out is huge and delicious but not spicy at all. Then came the main courses which actually came out on time! I had ordered the Cajun jambalaya pasta and was totally unprepared for the size of this thing. I mean seriously it would have taken 4 meals for me to finish this thing off, it was very delicious though! The sudden influx of food at once left me feeling really bloated though so we opted for taking dessert home and bought a tiramisu cheesecake for later. I've probably rambled on too much at this point so I'll just summarize. Come prepared to be hungry in 1-2 hours and not while you're actually hungry. Prices are a bit high for the type of food but they give you enough food for 3-4 meals. I just don't really understand this place the food is nice but I there are plenty of dining options around this area where you don't have to wait for 2 hours. If they took reservations I'd probably be here more."
L J.,"Boone, NC",0,41,12,2.0,2/29/2016,"First of all, they do not take reservations.  That is a big negative in my book and I almost didn't go as the last time the wait was very long.  They also do not take call-in-advance.  So upon arrival, we were told an hour and a half for a table for two.  The menu is huge and they have lots of options.  The food was okay but nothing special - definitely overpriced for quality.  It was no better and no worse than any other chain joint but significantly higher priced than something like a Sagebrush or Applebys and not better quality.  Five-star prices, three-star quality, one-star service is the best way to describe it.  My date ordered the shrimp and mushroom dish which was served with no mushrooms.  I order the ribeye which was slightly overcooked (ordered medium rare - served medium).  The worst part was definitely service.  Our waiter disappeared for extended periods of time and in fact, never checked on the food which was delivered to the table by someone from the kitchen (I assume), so we never had the chance to explain that the dishes were not exactly correct (I was okay with the steak, but my date specifically wanted the mushrooms in the ""shimp and MUSHROOMS"" dish.  We waited over 30 minutes for the check and another 15 for the cheesecake to-go (which I order before the check).  I will say that the cheesecake was delicious later that night.  I would go back for the cheesecake - probably to-go, but I would definitely not wait for a table when the food is only average at best.  The atmosphere was crowded and chaotic so definitely not a great experience.  I only give two stars because the cheesecake was excellent."
Rory M.,"Fort Mill, SC",22,30,50,5.0,1/1/2014,"These people just do good things with food. The only downside to our trip was the ~45 minute wait, which was to be expected at dinner time on New Year's Eve, I suppose. The Factory doesn't take reservations, so that's how it goes. Our server, Kenneth, was extremely enthusiastic, although he kept referring to my counterpart as ""m'lady,"" which was pretty great and also slightly emasculating. I ordered salad with my burger but got fries; whatever, the fries were great, and there was enough ketchup for both the burger and the fries, which is SUCH a rarity at places without self-serve ketchup. She got pasta, which was also really good, and we shared a Turtle cheesecake. ""I mean, the place is called the Cheesecake Factory. We ought to get some cheesecake."" Everything was marvelous, as expected. Side note, the floor beside our table was really slippery, and we almost fell a few times. Other than that, it was a great way to close out 2013."
