Username,location,friend_count,review_count,photo_count,rating,date,review
Jewel I.,"Chandler, AZ",0,3,,3.0,10/23/2017,"I came here for a good family dinner experience, and it was good enough. I sat down, took my order, but it took forever! I honestly couldn't believe that it took 45 minutes to prepare my meal. The food was pretty decent, but the atmosphere was astonishing. I wouldn't really fully recommend this place to anyone, but it isn't bad!"
Pratishruti M.,"Scottsdale, AZ",273,200,1263,3.0,2/29/2016,"This Cheesecake factory is in chandler fashion center on chandler blvd, being in a mall it's always pretty crowded.We went in for an early dinner around 5:30 the place was packed but we got a table pretty quickly (it generally takes more time if you're specific about what section you want to be seated in). We ordered the  ~Typhoon punch (raspberry vodka with pineapple,passion fruit and orange juice) $10.50 ~Lemon drop (citrus and fresh lemonade) $3.95 ~Crispy crab bites (little crab cakes/balls served with a mustard sauce) $7.50 ~Dynamite shrimp (crispy tempura battered shrimp with a spicy sauce) $6.95 The drinks were very refreshing,they have four variations of lemonade and they make them quite well.I was not a fan of the mustard sauce.The portions are small for appetizers.They also serve bread (sourdough/wheat) at the table.Service was slow. Cheers!"
Christina A.,"Mesa, AZ",22,8,,2.0,4/8/2017,"We went to the Chandler location for my daughter's birthday dinner. We were told it would about a 45 minute wait. We waited an hour and 20 minutes. The hostess rolled her eyes when we asked how much longer after an hour. She made it clear we were bothering her. We always loved this chain where we used to live and we were craving some of our favorite dishes. The server was great and the food was the same but, the experience was not very positive. The server did his best to make up for the wait and hostess and we were grateful. Just don't think we will be frequenting this location."
Tandy E.,"Phoenix, AZ",602,70,59,4.0,4/30/2017,"We've been here a lot over the years. The food is always good. The service varies but overall it's good. The waiter we've had the last 2 times was slacking off on the job, got an order wrong and we had to flag down other servers for straws and water. Most of the time, our service is terrific.   Our favorite food includes the wontons, sweet corn tamale cakes, chicken and biscuits, orange chicken, shrimp pasta, shrimp BLT club (off menu), and of course cheesecake."
Mia N O C.,"Chandler, AZ",47,16,1,1.0,5/24/2017,"I've never waited for food for 2 hours.  I walked into CF at 6:30, sat down at 7:15, waited till 7:45 to give my order, and at 9 my food finally came out...one plate at a time, so while we wait for everyone to get their food to eat, we have cold food.  And what about the manager, we complained and he put his tail between his legs to check, but obviously not trained enough to come to us and apologize or offer anything to make the situation better.  UNACCEPTABLE!  Sorry we won't be back!"
Morgan T.,"Scottsdale, AZ",309,174,90,4.0,8/26/2016,"Despite the fact that it's a chain, I loved this place! I sat at the bar on a Sunday afternoon and ordered a ""lunch"" salmon at 4pm for $14.95. It came with large asparagus, a heap of mashed potatoes, and a huge filet of salmon. Definitely a $25 meal anywhere else. I'll definitely be back for lunch again here soon. The portions are gigantic and enabled me to have enough leftovers for a second meal. They also have a skinny cocktail list that is a nice touch.  The menu is very conscious of vegan/vegetarian/gluten-free eaters. They have many suggestions for substitutions already printed on the menu."
Missy R.,"Tempe, AZ",564,191,404,3.0,1/9/2017,"This is not my first time here and usually not my first pick of where to dine. (I prefer to support local business). We came here to use a gift card we got for Christmas.  It's always very clean and tidy. We were greeted with a friendly hostess and didn't  have to wait too long.  If you have aged eyes as I do, bring reading glasses and a light! It's dim in this place. I could hardly read the menu without assistance. Lol I ordered a 'slimilicious' veggie salad. It sounded good, however, it had very little flavor. I had to dress it with the light salad dressing, that came on the side, just to add flavor.  It was bland. I've definitely had better. If they had grilled the veggies it would have moved it up a notch. It was boring to my tastebuds.  My friend ordered the nachos and I will say they were pretty good. They were toasted before serving, making them very crispy and yummy.   The restroom was relatively clean and stalls were private and well supplied.  I'm sure I'll return though I do wish they'd come up with a gluten free low fat/sugar cheesecake. Then again......I guess cheesecake should be a deviliscious temptation"
Margo L.,"Tempe, AZ",121,28,1,4.0,9/15/2017,"Kind of surprised to see so many negative reviews. My boyfriend and I frequent this location. Sure it can be busy at times, but our servers have always been friendly and attentive. Food has consistently been good each visit, aside from the last time when my Alfredo sauce on my pasta was a little watery. Was not too stoked on that, but I enjoyed my meal regardless. Bread is always good, and the new celebration cheesecake is a must try to anyone contemplating ordering it. I will say that it is more cake-like, but I'm not a huge fan of really heavy Cheesecake so I personally enjoyed it."
Angel P.,"Boston, MA",0,2,,5.0,3/29/2017,"John Nagy is the best! He knows how to make a crowd speak to each other! If your in town for a night or two stop bye, he will be on the bar side, you are guaranteed to leave with a few laughs and possibly meet new acquaintances.   John is the reason most frequent, with his outstanding service, attention to detail, a smile on his face ready to greet, you can't go wrong if your looking for great conversation and an unexpected pleasant evening.  Stop bye, the food and drinks are a bonus!  ""You are the best John!"""
LuAnn S.,"Spearfish, SD",0,3,1,5.0,5/29/2017,"Stopped here for an ice cold Blue Moon and dinner! We had the small plates, enjoying Asian lettuce tacos and Spring Rolls. They were delicious! We followed with coffee and banana cream cheesecake... hard to choose, but this one was in my top 3 at Cheesecake Factory!!"
