Username,location,friend_count,review_count,photo_count,rating,date,review
Shannon C.,"Chino Valley, AZ",31,25,3,5.0,12/30/2015,"Had an amazing dinner date! The place was packed so I was a little worried, but our server was on top of it the whole time! I had the BBQ Ranch Chicken Salad (5 stars), and my boyfriend had garlic noodles with shrimp (5 stars)! And to top it off we shared a piece of Craig's carrot cake cheesecake! It was to die for! All-in-all A++"
Eryke S.,"Glendale, AZ",13,9,16,4.0,2/9/2015,"I had the catfish breaded  to perfection seasoned not so much nice helping of mashed potatoes the green beans were fresh and snappy, sauteed with sweet carmelized onions excellent with a side of corn tartar sauce nothing special I was little disappointed that the catfish didn't come with more seasoned flavor.  Topped it off with a slice of key lime cheesecake they were out of the Mango Key Lime so the classic Key lime was a good substitute and it was as I suspected creamy indulgence a little too much whipped cream."
Christopher N.,"Goodyear, AZ",21,5,,1.0,1/23/2016,Don't come here! My 9 year old daughter begged us to take her here for her birthday. They won't take reservations. We came at 6pm and they didn't seat us until 8pm. Then they crammed 11 of us into the space of 8 outside after them temperature had dropped 15 degrees. They couldn't move the heaters to our table because other customers were complaining of the cold. Over priced and mediocre food to top it all off. My family will never come back.
Mia D.,"Glendale, AZ",15,57,10,5.0,12/23/2015,"On 11/20/15 I had the most amazing service from a very happy waitress. It was my boyfriends and I 1 year anniversary. She was soo positive and attentive. I never had such great service especially for a chain restaurant which is usually why we stay away from them, Thankyou for a great night!"
Briann F.,"Slaughter, LA",38,107,99,5.0,9/4/2013,I love cheese cake factory!  This one has great service always very quick   I love their blueberry mojito
Mark S.,"Peoria, AZ",57,142,34,5.0,7/12/2014,"There is no reason for me not to give this Cheesecake Factory 5 stars. There was nothing wrong with anything you look for in a dinning experience. - Seated quickly - Good and attentive service - Fantastic food for my wife and I - Reasonably priced - Great selection of food, dinks, and desserts I wish I could remember our servers name but he was on point with everything. Gave us extra bread and kept the ice tea coming. The BBQ Chicken Pizza was very good, and the wife shrimp sandwich was fantastic! Lets never forget the classic strawberry cheesecake to top it off, and I already can't wait to go back."
Evelyn L.,"Avondale, AZ",19,104,40,5.0,7/25/2014,"Never been disappointed at this Cheesecake Factory,  the service is always great. I especially like the bread they bring while you wait for your food so fresh and yummy.  I can't really tell you about any other dish other than the Chicken Madeira and the chicken alfredo, what can I say I love chicken.  The tropical tea is also really good tricks you into thinking its sweet so no sugar is reallw needed."
Heidi P.,"Shelton, WA",1,17,26,3.0,8/29/2015,"I went to this Cheesecake Factory last night with my family, there were 6 of us. We all thought the meal was not that good. Tortilla Chips were given with the artichoke dip. That doesn't go with the dip. Bread would have been nicer. The dip wasn't that good anyways. The crab wontons were good as well as the cheesy bread. All except one of us had pasta dishes. All the dishes were bland with very little toppings. The other person got fish tacos. He was happy with that. The cheesecake is always good. We will not go back for anything there again except for the cheesecake. The service is good, but unless the food is good, there is no point in going."
Fletcher B.,"Goodyear, AZ",40,13,10,5.0,2/14/2015,"Although it is busy, I find that the staff is prompt when finding seating.  The food is phenomenal, the restaurant is clean, nice background music, over all I would say this is the best cheese cake factory I have yet to visit!"
Veronica V.,"Phoenix, AZ",56,101,124,4.0,10/12/2014,"Went on a weekday and it was a fun stress free evening with the family. I made reservations the day before for 5pm because the said they couldn't make it for any later. If I wanted a later time I would have to call back the same day. Any how we made it in time and had a pleasant experience. Staff were polite and attentive to our needs. Portions here did seem smaller than what we have become accustomed to for Cheesecake Factory. Went on a Monday evening, lots of elderly folks who wanted to chat, nothing wrong with that. Just we are trying to enjoy ourselves not get questioned about us being the biological parents of our children. I just may have to stick with the Scottsdale location in the future."
Johnny H.,"Phoenix, AZ",1,12,2,4.0,2/7/2016,"First off, this place is AMAZING! My wife and I come here three times a month at minimum. It's the go to place! We split Factory Nachos and a strawberry lemonade. Over the years I can count ONE time that our nachos were unsatisfactory and when we talked to a manager they took excellent care of us! The only reason for the one star is the occasional bad server, But that's very rare. We'll typically leave a twenty percent Tip without hesitation. Defenitly recommend!"
Judy L.,"Avondale, AZ",440,1127,1324,4.0,10/2/2010,"I choose Cheesecake Factory for my birthday lunch. I love that many many MANY choices you have. And if you there before 5pm, you can order a lunch portion (dinner portions are HUGE). The service is always great.  My favies:  Tex Mex eggrolls  Romano crusted chicken  Vanilla bean cheesecake  Red velvet cake cheesecake  Burgers  Pasta dishes...  I have not gotten anything I did not like yet!"
