Username,location,friend_count,review_count,photo_count,rating,date,review
Debra A.,"Goodyear, AZ",282,31,,4.0,6/26/2013,I love this place its got Morrocan Atmosphere and the food and service is very good! I love the variety of choices with a huge menu! They also have a Skinnylicious Menu if your trying to watch your calories. I had the Luau Salad and it was  Yummy with lots of ingrediants and very fresh tasting! They make excellent cocktails as well ! The passion ice tea is also very good!! They have amazing cheesecake choices as well.
Kenneth V.,"Phoenix, AZ",14,37,10,5.0,8/19/2012,"Today I went to this Cheesecake Factory for brunch. An event was being coordinated by the Wounded Warrior Project organization and I was to meet with other wounded warriors for a little what I thought was a meet and greet. Once I met the coordinator, she mentioned there were to be 70 attendees. Yes. Seven, zero. I braced myself for the worst. At the strike of ten the doors opened and the games began. But what happened threw me off in a good way. The manager asked for the party of 70 right off the bat and immediately had us seated in a very large area of the restaurant designated just for our event. Servers were swarming, the manager was always present, water pitchers were pouring.  Good things were happening and I was truly impressed. I don't know if they had a pep talk in the back before we came in the door and said something like,""There is a group of 70 combat injured guests and their families coming in today. Get them whatever they want and do whatever they ask"" because that is exactly what I felt like was happening. First class service. Now the food. I grabbed the Monte Cristo brunch sandwich which was egg, ham, bacon, and Swiss cheese between two thick pieces of French toast and dusted with powdered sugar. It was just as salty and sweet as you can imagine it was. It was in fact to sweet for me. Thankfully, my wife was having the Baja Chicken Hash meal which was ""Two Crisp Tortillas Topped with Chicken Chorizo, Poblano Chiles, Potatoes, Corn, Peppers, Onions and Cheese. Topped with Eggs and Hollandaise Sauce.""  I copied that from the website so hopefully they don't care but I can't explain all of what was in the meal. It was simply awesome. It was spicy and hearty with the hash browns and I loved it. So my wife and I switched dishes and were officially set. My daughter had a three pancake and bacon meal which she loved. Simple palate simply pleased. One thing to note. The orange juice was truly fresh squeezed and along with the pulp even had that slight bitter rind taste to go with it. The virtual cherry on top of the breakfast. Really, truly, good. It all really came together. 70 of us sat down and there was not a single beat missed by the staff this morning. My coffee and water never went empty. My food came promptly piping hot and tasty. There was a smile on everybody's face and I met some other great Americans and their families. I have been to this Cheesecake Factory in the past and had good service but maybe a little unremarkable. Today was an opportunity for this location to shine and indeed it did."
Jeff L.,"Phoenix, AZ",18,281,,4.0,1/20/2013,Not disappointed by this location.  The typical high quality service and food I would expect. HATE the chairs!!  You lean back and you slide off.
Kathy S.,"Goodyear, AZ",63,22,2,4.0,7/11/2014,"Even when they were crowded, they seated us quickly.  Our server was efficient and our food was typical Cheesecake Factory fare. We will be ordering dessert and plan to return the end of the month for Cheesecake Day."
Dwight T.,"Phoenix, AZ",13,46,58,4.0,4/21/2012,"Really enjoyed the Factory Meatloaf. I usually do not care for gravy, but the roux on this meatloaf made a good sauce forthr meat.  The side of corn with red and green peppers with zucchini cut into it was a nice flavor mash up."
Gabriel S.,"Peoria, AZ",6,12,,5.0,4/21/2013,"Minimal wait time. Waitress was on top of her game. Keep checking on our drinks, kept bringing bread, and was friendly. Ordered fettuccini Alfredo and it was cooked perfectly. Not too hot so I was able to eat as soon as I got my plate. A bit pricey ($15) but good service"
Brenda B.,"Phoenix, AZ",79,509,293,4.0,10/26/2012,"I love their cheese cake , ..to death. Most of what I have tried from the menu is very good as well, even tho it is a chain, certainly give it a try."
Troy N.,"Peoria, AZ",116,95,78,4.0,8/19/2012,"Big portions, Great food, excellent Cheesecake and beautiful decor. If you haven't been here should  definitely put it on the try list"
Adam K.,"Sedona, AZ",3,22,4,5.0,12/15/2012,I sat at the bar the bartender offered good service
Valerie M.,"Phoenix, AZ",442,229,2,3.0,12/23/2011,"I can see why people like this restaurant. It's beautiful inside, the menu is diverse, and who doesn't love cheesecake? I feel like cheesecake is the only thing they do right at the Cheesecake Factory. I appreciate that there are many options on the menu but the food is too rich for me. Everything is either fried or drenched in butter. I wouldn't refuse to eat here but its not my first choice when going out to eat."
