Username,location,friend_count,review_count,photo_count,rating,date,review
Faith D.,"Charlotte, NC",165,1120,761,3.0,3/18/2012,"When you are in need of a slice of sweet sugary deliciousness, The Cheesecake Factory has got you covered. It's a staple ""nice restaurant"" sure to please even the pickiest of eaters...their menu is like a novel, granted half of it is full of advertisements.  You can quickly turn to the lunch menu, page 8. The portions are plenty and will run you around $10, give or take. However, their regular beverages will run you a solid $4. A nice perk is that they serve their ""chocolate and vanilla"" bread (that's only how my friend's daughter describes it, not the flavor) anytime of day, whether you eat lunch or dinner. They do not have very many vegetarian options, but they do have a veggie burger filled with brown rice and beets.  This location is prime...after a fun shopping spree at South Park, you can relish the day on their open patio! Service was attentive and friendly and the people working the host desk were all smiles.  I don't go here often, but it's one of my mom's favorites and when nothing but cheesecake will suffice it is my go to place (a slice will cost you approximately $10). Like me and everyone else the day I was here, you'll leave full and happy with a ""to go"" bag in hand with a slice of deliciousness for later."
Walter C.,"Monroe, NC",135,21,9,4.0,5/3/2014,"We had a great time at The Cheesecake Factory with our friends tonight!!  I ordered the Bang Bang Chicken and Shrimp, and it was delicious!!  The Wild Blueberry Cheesecake was awesome!!!  Highly recommend!!  One pointer, go during the week and do the call ahead seating."
Torrie J.,"Theater District, Manhattan, NY",0,2,,5.0,5/3/2015,Love this place always good food!! And a good tip is the high top tables are seat yourself!!
Ben G.,"Charlotte, NC",0,13,,5.0,9/30/2015,Miso Salmon is simply amazzzing!!! Dont have to mention regarding cheescakes! Always busy!!!
Nikki W.,"Charlotte, NC",68,68,26,4.0,8/1/2013,"This review isn't about the Cheesecake Factory themselves but a props to their happy hour. We all know Cheesecake Factory... big portions. An extensive menu. Stark white shirts that I have no clue how every server keeps them bright white all shift. But have you ever been by for happy hour?! Best in Charlotte. Hands down.  Post up at the bar (HH only at the bar) and grab a menu. About a dozen different options, all from the Cheesecake Factory's regular appetizer menu all for $5 each. Chris and I decided to get the tex mex eggrolls and the buffalo blasts. They delivered the dishes and damnnn... full-sized plates. And if you've ever been to CCF you know how much food that is - and for $5! I couldn't believe it wasn't smaller HH portions! The buffalo blasts were piled high - 8 to the plate. And is a crispy, fluffy, deep fried pocket. Bite in and it is filed with juicy grilled chicken tossed in buffalo sauce. And as a huge lover of all things spicy, I was in love. I recommend with sour cream. Awesome cooling effect to the buffalo. We ended up eating 3 of the blasts and 4 out of the 6 eggrolls. Packed a to-go box and left highly satisfied.  Only downside, I work in Uptown and the happy hour here goes from 4 to 6pm. To get to South Park after work is always a challenge so if I have my heart set on some buffalo blasts, need to slip out a bit early. And you must sit at the bar. Which consists of 10 seats. Not always the easiest seat in the house to get!"
Victoria W.,"Charlotte, NC",57,767,1164,4.0,3/29/2013,"This place is 4.5 stars for me. I've been coming here for many years ever since they opened. This place is ALWAYS crowded during dinner time, if you come around 6-8 you will probably have to wait unless if you made a reservation, this is particularly true on the weekends. I have tried numerous appetizers, pasta entree, burger entree, and cheesecake desserts. Overall, the flavor of the food is great, the presentation is also commendable and the portion is very large. Because of the large portion, on some of their dishes they offer 1/2 sizes. The interior decoration is very nice, 2 floor high ceiling, golden deco, very spacious and many different sections. They have a full bar overlooking a great view. When you order pasta, they always bring out parmasan and shred it right in front of you. Love their pesto and sundries tomatoes. They also always bring put a basket of wheat and white bread after you order. Entrees range around 12-18 dollar. Appetizers around $8-12. Their appetizers are pretty big too, i ordered the avocado spring rolls once and i was able to eat it as an entree. The avocado spring rolls are amazing, i highly recommend them. They are different than any other spring rolls you've had. Perfect flavor and consistency over a crispy shell. If i remembered correctly, there are 6 large half pieces of spring rolls. The cheesecakes are around $6-8 per piece. Very large size served on a large plate, can be shared among 2-3 people. Drinks are around $7-12, pretty good as well, great mixed drinks."
Jeremy P.,"Marshall, NC",3,55,3,4.0,7/28/2013,"Me and my family visited The Cheesecake Factory for the first time tonight and was pleasantly surprised.  First off, we are not from Charlotte and we do not have a Cheesecake factory near our house.  We are Big Bang Theory super fans so when we saw it we knew we had to try it.   If you are like us and have never been or saw one other than on the show, then you will be in for a big surprise too!   Atmosphere:  We arrived around 8:30pm on a Sunday night.  The wait was minimal even though it was pretty busy.  We requested outside seating since it was a perfect night for it, and were escorted right out.  Tables were nice, and had a small candle on it for a nice little touch.  The building the restaurant is located in is very nice as well.  Very upscale looking and a classy place overall.  Much different vibe and style than was in the show.  ( Hang with me through the BBT show comments, I am sure others are wondering the same as we were. )  8/10 Menu and Price Point:  As most others have mentioned the menu is very very extensive.  You would be really hard pressed to not find something that you like.  Very detailed which I like because I am a picky eater, and nicely laid out considering the size of the menu.  As for price, I got the Penne, My wife got the Chicken and Biscuits (think chicken pot pie), and my daughter just wanted cheese sticks.  We also got 1 piece of the Oreo Dream cheesecake and the total bill was 53.00 and some change.  Not too bad considering the portions are huge and the food was very tasty.  7/10 Service:  When we first walked in the greeter was not super friendly like most places of that caliber but, when we were seated things changed.  Our waiter was extremely nice and super helpful.  He was very attentive despite being pretty busy, and took the time to talk to us and offer suggestions.  He even addressed my daughter who is 10, which most of the time wait staff just look at us for her order.  I liked that and i think she did too.  8/10 Food:  The food was very good.  Like i mentioned above my daughter got an appetizer for her main meal which was the Cheesesticks.  She liked them and even made the comment she wished there was more.  On a couple they were overcooked a little but she didnt complain and just peeled off the coating.  My wife had the Chicken and Biscuits and she really enjoyed it and gives it a 8/10.  She could only eat about half a quarter of it due to the sheer amount she was given.  I got the Penne Pasta, and it was cooked perfect for me.  It was a little short on sauce but really was very tasty.  I did add a little salt, and I asked the waiter for some Parmesan cheese and he brought out a block and grated some fresh for me right at the table.  Im a big guy and I couldn't eat it all due to the portion size.  8/10 for me on the pasta.   I will definitely be back for me on my next visit.   P.S.... Haven't tried the cheesecake yet but its a massive slice."
Joe P.,"Charlotte, NC",88,439,263,3.0,9/7/2013,"I used to think this was the best restaurant in the universe. Thankfully, my dining tastes have come a long way since college. The cheesecake is divine, the entrees decent, but this place in NO WAY is worth a 40-minute wait at 5:30 on a Saturday night. Not to mention, the service sucks and the clientele was, um ... Let's just say Cheesecake Factory is 'fine dining' for the Applebee's crowd."
Scotty S.,"Concord, NC",103,173,360,4.0,1/3/2014,What's not to love about Cheesecake Factory!!! Been there several times (due to my fiance dragging me to South Park for shopping) and every single time the food was awesome. I tend to order their sandwiches as my fiance tends to get their entrees. I've only had one complaint (plain onions instead of the caramelized ones advertised on the menu) but it was minor.  The service is awesome and the wait times have been short for us (under 5 mins). The star of the menu is the dessert selection. Can't go wrong with any of their cheesecake options.  So much to try so we will definitely be returning....often!
Sydney A.,"Charlotte, NC",209,137,148,2.0,9/14/2011,"Overall I don't really mind the cheesecake factory.  I just think that if you're looking for a nice place to eat there are MUCH better options that something attached to the South Park Mall.   The wait is always atrocious and even when you do have reservations it's doubtful that you'll actually get seated on time.  The food is overpriced for the quality you are getting.  The waitstaff is nice but they are busy because the place is enormous. The atmosphere is corny.  I can't think of any other way to describe it. Do yourself a favor and take a look around when you walk in there.  Stop being a stereotypical American and go eat at an independently owned shop.  My bet is you will be much happier, eat about 2,000 less calories, and get out the door for a heck of a lot cheaper! If you really need a piece of cheesecake - get it to go."
