Username,location,friend_count,review_count,photo_count,rating,date,review
Peyton B.,"Wilmington, NC",70,74,10,4.0,3/30/2015,"I've been to Cheesecake Factory before and had a terrible experience. I remember my food tasting horrible... But that was probably 3 years ago. Tonight, I decided to give it another try. The food was delicious and our waiter was very attentive and friendly. We eat pretty healthy, so at first glance of the menu, we tried to justify how hard we worked out today, haha! But we ended up finding a few healthier options on their new ""skinnylicious"" menu. My one concern was they don't offer a whole wheat pasta. Why?? They offer so much gluten free, but nothing whole wheat. :("
Kieran M.,"Charlotte, NC",70,339,207,5.0,2/12/2014,"My one student wrote her review for YELP! Club about Cheesecake Factory, so this is actually Fiorella's review (6th grade student): My experience at Cheesecake Factory was very delightful. The service was excellent because our server Angelo was kind and patient when we were ordering. The cleanliness was very good considering the amount of time the servers have to clean the table, since there are so many customers. The time we had to wait to be seated was understandable because Cheesecake Factory is always crowded. Overall my experience was very good. I would definitely recommend this restaurant to friends."
Jeff T.,"Bluefield, WV",70,4,3,5.0,7/1/2015,I definitely recommend this place it had one of the best steaks I've had in a while and my wife absolutely love her cheesecake and the service was great love this place!
Paula B.,"Charlotte, NC",4,10,26,2.0,4/29/2015,"If you have had a long day  are tired of inconsistent service and food try ....   Awesome service ALWAYS. .. in the ""BAR AREA"" from...Clarke, Amie, Jason, Jeremy !  Thanks. ...Yummy"
Evelyn E.,"Goose Creek, SC",2,34,20,4.0,1/1/2015,Loved loved this place...i went mainly for cheesecake. Had the original strawberry cheescake. loved every bit of it. Located at fancy big mall in charllote. The wait to get seated takes long but u can waste time browsing through the stores at the mall. They do not take reservations during holidays like today 1st Jan 2015 very busy
Rishav S.,"Charlotte, NC",0,10,1,4.0,6/10/2015,"Even though we have our dinner any where at South Charlotte, when my wife and we discuss about dessert , the first thing which comes to our mind is ""Dulce De Leche Caramel Cheesecake ( hope I spelled that correctly) .  Any sweet tooth friends out there, do not miss this awesome Cheesecake!!"
L W.,"Charlotte, NC",51,11,2,1.0,10/12/2016,"Cheesecake Factory is my absolute fave restaurant but this is the second time I've been at this location and had sub par service. Tonight was the worst! I ordered one plate of food and it took forever to come out.i ordered chicken and biscuits and it was disgusting. My biscuits were so hard and crunchy that I had to send it back. The manager comes out and says ""we still have your food in the window we haven't thrown it away we can make you fresh biscuits and re plate it"" like really :/ I don't want that. I'm just totally upset and as much as I love this restaurant we won't be back at this location."
Yo B.,"Charlotte, NC",1,32,,2.0,10/12/2016,"Overall, this visit was doodie. We were a party of 5 for a bday dinner, not mine, FYI, Our wait was stated to be 20 minutes but it was more like 45. Waitress was great but food and dessert was very disappointing. Tried a few chicken entrees and very average at best that night. Our cocktails tasted like dirty dishwater and I was not alone in that thinking. Big fan of cheesecake and sweets in general. Tried the new nutella cheesecake but should have stuck with the classic. For the wait and the price, it should have been much better."
Sandra A.,"Charlotte, NC",5,40,38,4.0,11/18/2015,Really great service.  The wait wasn't long even though it was crowded.  We sat at the bar while we waited for our table.  The staff was very kind and attentive despite how busy it was.  Ordered steak that was prepared well.  Martinis were perfect.  They have a lot to choose from and the cheesecake was pretty good.
Mike M.,"Fairfax, VA",1311,108,110,4.0,7/17/2013,"I'd first like to preface my review by saying that I prefer to eat at non-chain restaurants too.  But of the chains, I have a special fondness for the Cheesecake Factory. Back at my old job in Virginia I would take clients out to lunch quite often, and where did they always want to go? The Cheesecake Factory. Have gone there so much, I really got to try a variety of different dishes, from the salads, to the pastas, to the steaks, salmon, burgers, sandwiches, etc. I tend to order the louisiana chicken pasta or a steak. Or one of their great salads if it's lunch time.  I was never a fan of restaurants with such an extensive menu, but Cheesecake does a good job. I cannot recall ordering anything that I didn't like. Don't get me wrong, I can't recall ordering a dish and thinking that it was my favorite ever, but Cheesecake is pretty consistent. And their portions are large so you feel like you're getting your money's worth. That's why I think it's always busy on Weekends for lunch and dinner. There really is a lot to choose from, which is good when you have a group of people that can't decide on cuisine that night.  The service isn't bad. I think that people in general need to understand that when a restaurant is super busy sometimes the level of service dips a little bit. And not all server is created equal. In every restaurant there are servers who move more efficiently, make few mistakes, and...well...for a lack of a more eloquent way to put it...are just better than others. And unless you're a regular you probably won't know who's who. Having waited tables in the past I probably tend to have more patience with service. That being said I've had great service on weekends and off-peak hours here than I did on the weekend dinners that were had here. coincidence? I doubt it.  Not much needs to be said about the cheesecake. It's always terrific.  You know what to expect with the cheesecake factory... huge menu, diverse selection, decent service, great cheesecake."
