Username,location,friend_count,review_count,photo_count,rating,date,review
Nancy C.,"Gilbert, AZ",8,12,,5.0,11/2/2013,"We sat in the bar for lunch. Julie, the bartender,  is awesome!  Exceptional service, which is hard to come by. Good food too."
Nesto M.,"Payson, AZ",68,62,,2.0,1/31/2011,"""Oh Ma, a Cheesecake factory gift card! You shouldn't have"" no, seriously. She really shouldn't have. ""Nesto, take Helena out for a nice dinner"" Mom says beaming. At the Cheesecake factory??! But I love her... Cheesecake factory is ok.  For the record I am not a cheesecake fan, so that being said... I took my mom out to lunch with the gift card, because she appreciated it, and Helena passed. LOL can't say that I really blame her. The place has issues with identity...and size. Basically Cheesecake factory is a bisexual man with a small penis, metaphorically speaking. I get the feeling that even their staff selection is based on this premise. All very nice folks, but somehow not decision makers in this world, so stuck in limbo.  I had a Monte Cristo. It was very OK. My mom could make me better...hey there's an idea for next Christmas! Mom had the lettuce wraps and a gargantuan salad.  I had Merlot, my mom had Gin and Tonic.  It's a solid safe bet if you are from out of town and don't want to chance it on a better independant restaraunt--Although if you are on Yelp, there really is no excuse. We will steer you to a great restaurant.  Other than that I can think of no real reason to frequent here. There are just too too many great restaurants that I want to try in the Phoenix area."
Jim S.,"Maricopa, AZ",20,55,6,5.0,9/21/2013,Jared was my server great job made my experience great I work in the service industry so I know good service from bad this service was awesome recommended a pasta I loved it thanks for everything keep up the good work
David G.,"Las Vegas, NV",78,16,,5.0,11/20/2013,Can't beat Cheesecake Factory. One of my favorites. Jus had the salad and nachos tonight. The salad made it healthy for me. At least that's what I'm going with. The food was great as always.
Jennifer O.,"Phoenix, AZ",367,1822,73,2.0,2/4/2011,"Man... the cheesecake factory. I loved this place when I was like 8 years old and they were only located in california. Now, it is just a strange experience. It's strange because people line up to come here and wait an hour sometimes.... for what? The food is mediocre at best and it's incredibly overpriced. Anyway, my brother had given me a gift card to this restaurant for chrisanuka. So I finally got around to using it last night. I was in class until 8 and needed to go someplace that was open late (and since we had the gift card, this was the place). The first thing I really hate about this restaurant is the menu size. It is totally unnecessary and every time I go here I just sit and stare at the menu for ever before figuring out what I want. And it's not because it is all too good, It is trying to figure what type of food do I want, what isn't going to be incredibly ridiculously unhealthy, and what isn't 15$ because that is just too much to be spending on a mediocre meal in a chain restaurant. I could go to a pretty good local restaurant and pay the same. Also, with such a big menu I wonder how much of it could possibly be fresh... everything on their menu can't be ordered everyday...? I don't know. So last night I finally decided on the Saigon chicken sandwich with a side salad and the BF got the club. Both were fine, at least with the sandwiches the portion size isn't quite so crazy.  Kind of on a side note, our waitress last night was really strange. I think she was putting on an accent and she kept including herself in her questions ie Would we like some pepper on our salad? (um I don't know, would you, creepy waitress lady?) Also, I don't know if the restaurant changed, or what, but she spouted off a 5 minute speech when we got there about the menu (and on page 5 you will find this item, and on page 7, this item).... that was really strange. I have the menu right in front of me.... it is large, so maybe I need direction around it, but generally I can read. So anyway, for two sandwiches, no drinks, we paid 27$. That is insane. But we had the gift card, so it turned out alright.... but seriously... why do people eat here? I do not understand it! What is the appeal!!!?!?!?!?! Ok sorry for the rant."
Robert D.,"Vasastan, Stockholm, Sweden",15,86,15,3.0,1/1/2014,Good place with reasonable prices. Had the BBQ burger which was good and the sweet potato fries were really good as well... Being in the mall this place is definitely a good alternative.
Werner B.,"Denver, CO",4,84,32,2.0,4/4/2015,"The place operates like a machine with formulated dishes brought to your table by android servers.  Went for lunch and ordered the four-cheese pasta and a vegetarian burger with sweet potato fries. Made one request to NOT have pickles anywhere near the burger. The server confirmed the no-pickle request, but surprise, surprise the burger was covered in pickle slices when it was delivered to the table. I CAN'T STAND THE TASTE and SMELL of them. They offered to take the burger back and remove the pickles. I ended up removing them myself, and cutting off part of the burger patty touched by the pickles. Having to reorder the food would have taken another 30 minutes I didn't have time for today. The waitress who took the order never apologized or acknowledged the issue. The sweet potato fries were as good as you expect, few people really know how to do them right anyway. They were undercooked inside and didn't have a hint of crunchiness on the outside. The four-cheese pasta was well received by my lunch mate. Order off the menu as is and you'll get the formulaic food, but don't order anything with a slight modification. It appears the robots in the kitchen or wait staff can't manage a simple request.  I wouldn't be so harsh had this been a one-time experience. It's the third this has happened so perhaps three is indeed enough."
Ceci G.,"Tempe, AZ",113,421,45,3.0,5/18/2011,"Good for cakes!! Food....humm my problem with restaurants here is that as food options, they are always limited. Sandwiches, pizza, soup, salads or pasta. So we tried pasta Da Vinci and Chicken picata. The second one tasted better, the first hummm not that good.  Next time will stop ONLY for cake!"
Matthew C.,"Chandler, AZ",923,106,,5.0,5/28/2011,"With a rich atmosphere, pleasant wait staff, and food to die for, this restaurant is truly something special My wife and I ordered the Strawberry Lemonade, Stuffed Mushrooms, Chicken Bellagio, and Mahi Mahi Mediterranean.  Every morsel of what we ate was divine. I highly recommend the mushrooms, and trying the Bellagio put my mouth in food Heaven. Tiana C was extremely pleasant waiting on us, and other than maybe prices being a ""smidge"" high, and I do mean just a smidge, there's nothing I would change about Cheesecake Factory"
J A H.,"Chandler, AZ",20,97,13,2.0,11/13/2011,"Pumpkin cheesecake is really good. But the to-go bakery orders get messed up every time i come here. I'm talking, for years. Always someone different. It's like they just don't care.   The last guy was completely apologetic, but not apologetic enough to get a manager to open the locked door after I discovered our strawberries for the strawberry cheesecake (you pay extra for them) were not in our bag. We were in the mall. The mall doors were locked, and we were trying to go back out the door we came in. He made me go outside around to their front door to bring me the strawberries. I'm glad some lady was coming out the mall door and held it for me to go back in, or I'd have had to walk all the way around the mall to my car in the cold w/o my coat or my family, who were way inside and I said I'd be right back. People must like it despite the high prices, because it's usually packed and there's always a wait if we want to eat here. I've just had bad experiences getting the to-go bakery items."
