Username,location,friend_count,review_count,photo_count,rating,date,review
Jessie N.,"Charlotte, NC",15,3,,2.0,1/21/2015,"I've had better... I went for the Asian Salad on the ""skinny"" menu. It was ok, really large portions, but lacking flavor. Panera does a better asian salad."
S R.,"Pineville, NC",0,52,8,1.0,8/14/2014,"This  CF location has gone down in the last year or so. We have noticed several service issues, especially when dining in the bar area.  At our last outing, our server took almost 10 minutes to come to the table after we sat down to greet us, pass out menus and take drink orders. She was slow to bring drinks, didn't bring a side salad that was requested before the meal. The food was subpar, and they totally botched my order by giving me the wrong dish.  Everyone's food also arrived lukewarm, like it had been sitting for a while. We did address it with the manager who was apologetic and discounted the bill. We were treating an out of town guest who had never been to CF before and were totally embarrassed that we had brought him here. We walked out thinking we should have gone somewhere else in the South Park area. Eating out is becoming more and more of a luxury and it is disappointing when you got out expecting a nice dining experience and  get bad service and bad food. We will not be returning to CF anytime soon and I can no longer recommend it. UPDATED :10/13/14- After making a complaint on the the company website regarding the above visit, we were sent a $25 e Gift  card. We redeemed the card at brunch  about a week a ago and had a good meal and great service. We intentionally sat in the restaurant, not the bar area. I don't know if I would ever have meal service in the bar area again. IMHO the servers are better trained in the restaurant area than those that serve in the bar area."
B N.,"Charlotte, NC",10,30,1,4.0,4/17/2015,"The only reason I am writing this review for a corporate restaurant is because at this location,  I had the best experience I've ever had at a Cheesecake Factory.  From the service to the timing and deliciousness of each and every course, the time spent here was well worth it. Also, at the time we visited, around 4pm on a week day... there wasn't a wait."
Stefanie L.,"Charlotte, NC",68,71,9,2.0,7/19/2013,"Perhaps I expected too much.  It is pretty hyped up.   The food was OK (I got the Shepherd's Pie, Artichoke Dip, and my friend got one of the sandwiches). It was just so busy that we felt like we were being herded like cattle, and the service was pretty disappointing."
Maureen B.,"Charlotte, NC",20,138,13,2.0,6/24/2013,"I want to preface this review by admitting I didn't want to come here and I don't like chain restaurants like this, but someone we were going out to eat with really wanted to go here. The restaurant was crazy busy and it's huge, so it was really loud.  The tables are like a faux-marble type material, so when the bus-boys were setting the tables and throwing down the utensils repeatedly, the sounds got real old fast. We went here for lunch  and got the nachos with chicken as our app.  There was literally 5 random pieces of chicken on the nachos and it was gross and the flavoring was super sweet, which is weird to put on nachos.  The chips were saturated in grease and I'm not really sure why... I ordered the Monterrey Burger to be cooked medium.  It was burnt/charred in some spots and completely brown throughout the burger.  It wasn't that great.  The arugula it came with was put on top of the hot burger, so it was all wilted and not the best consistency.  I only ate half my burger.   We all got cheesecake since we felt like we kind of had to.  I ordered the Oreo cheesecake and it fell short IMO.  The cheesecake itself was delicious! However, it was covered in thick chocolate cake and it was so rich - I didn't eat that part. Overall, it was pretty much what I expected from a place like this."
Marshall R.,"Columbia, SC",7,8,2,4.0,2/11/2014,"I've been there twice and it's a good place to go on a nice date. I prefer the places that are more casual or they have their own thing going on, but I won't hold that against The Cheesecake Factory. This place is obviously known for their cheesecake, in case you couldn't figure that out by the name of the restaurant, so I will start by talking about what they do best and move onto the meal from there. All slices of cheesecake are big and rich enough to share. These things are huge and if you're eating one by yourself then you are either a mammoth or your pig. Don't hate! Just embrace the truth! My wife and I ordered the Chocolate Chip Cookie Dough, which had Hulk testicle size chunks of cookie dough inside of the cheesecake. With two big squirts of whipped cream on the top and the tip of the cheesecake to complete the imagery that I'm shooting for. It was simply amazing! When the waitress first stopped by to ask what we would like to drink I asked for water and an Old Fashioned. To which she replied ""How hot would you like that?"" That's when I learned that one of their burgers is called The Old Fashioned. As I write this I now realize that I should have ordered The Old Fashioned to go w/ my Old Fashioned, but let me tell you what I did get before I get too carried away. I got Renee's Special which consisted of a Turkey Sandwich, the Soup of the Day (Clam Chowder) and a House Salad. Very tasty! My only complaint on the food was that the bread, I believe it was Sour Dough was too hard. Not stale or anything, just the crust was hard as a Hulk sized... ...never mind. My Old Fashioned was very tasty and helped me take my mind off of the man taking his three disrespectful daughters out. This good man was taking his daughters out for an early Valentine's Day dinner and all three of them were on their phone and iPads. Hopefully it doesn't take him having a heart attack from the cheesecake he ate for them to realize how disrespectful they were being. I would give 5 Strong stars but I'm going to subtract one for how close the tables were. I didn't even have to lean over to take the food from the person next to me. I wasn't trying to make friend that evening, just enjoy the company w/ my wife."
Todd S.,"Norwalk, CT",222,151,782,5.0,6/8/2013,You can not go wrong with the Cheesecake Factory!!  They have the largest menu of any restaurant I've ever seen.  Great meals and usually quite large.  I love the Thai Lettuce Wraps and the Orange Chicken entree.  Also the Red Velvet Cheesecake is out of this world!!
Justin H.,"Rock Hill, SC",33,20,5,5.0,3/3/2015,Bit pricey- but always delicious. My family and I always enjoy! Be sure to try the herb crusted salmon and fried crab wontons...you won't be disappointed!
Steph S.,"Charlotte, NC",0,4,,2.0,12/30/2015,"This location is absolutely terrible. My boyfriend and I went on a Wednesday afternoon and we still had to wait about an hour for a table. The food was a complete disappointment.  Our server was the nicest part of the entire experience. Overall, I do not recommend it. I suggest going to maggianos instead."
Ginger M.,"Charlotte, NC",2,103,11,2.0,9/19/2014,"Roll the dice to see if they actually give you what you order.  This place has the worst customer service.  The food is tasty what with all the salt and fat and all.  However, they ALWAYS seem to get something wrong, leave something out, include a hair, etc.  My rule is if the food is expensive (like it is here) I do not give the restaurant much room for error with my order."
