Username,location,friend_count,review_count,photo_count,rating,date,review
Tiffany W.,"Phoenix, AZ",18,49,1,5.0,10/20/2012,"The wine was great, the cheesecake was awesome, the crab cakes were delish! My daughter had the mini corn dogs a great deal and she loved them! Very impressed with the cleanliness of a restaurant located in a busy mall."
Allison O.,"Stanfordville, NY",0,22,,1.0,3/24/2014,"Cheesecake Factory is one of my favorite restaurants, so the utter disappointment with our visit there last night really makes me sad. We didn't have to wait to be seated which is really surprising since this place is always packed. The hostess showed us to our table, and as we were sitting down, a waitress very rudely came to the table and told the hostess that someone was already sitting there. The hostess said it was okay to sit there anyway, so my boyfriend and I started looking at the menu. The waitress who said that someone was already sitting there was literally giving us the evil eye. The hostess came back a few minutes later and asked us if we would mind moving to another booth because there were other people who were waiting for that booth first. If that was the only problem we had, I wouldn't be writing this review, but it got worse from there.  Our waitress was very nice and pleasant, and she in no way contributed to our horrible experience. We ordered our food at 6:45pm. I ordered the chicken maderia and my boyfriend ordered the Moroccan chicken. We waited and waited for our food, and at 7:15 a manager came to our table and said that an ""overwhelming amount of people ordered pasta"" and because the Moroccan chicken came with kous kous, our food would be delayed. She said something like 300 people ordered pasta and the kitchen couldn't keep up. I've never heard of this happening before. She said it would be a little longer until we got our food, but it ended up being another half an hour before our food came. I'm sorry, but waiting an hour for 2 meals is not acceptable. My boyfriend said his meal was terrible and was not worth waiting an hour for. Needless to say, we won't be back to this location and probably to the Cheesecake Factory at all."
Navya S.,"Gainesville, FL",105,2,,1.0,7/24/2013,"The service sucks!! This is the third time I had to go to that place because of my office colleagues. I just ordered a pizza 'without' pepperoni and they got the order twice 'with' pepperoni and said sorry we messed up and finally got me an average tasting pizza with salty fried egg plant on top of it. And for all the mess they created, they did not even have the minimum courtesy to offer a waiver on my check! Last two times I have been there, the food was terrible to eat. The dish dripped in oil and french fries were bitter! The feeling of thinking about it while writing this makes me sick! Never going back to this place nor am I recommending it to anybody else. Overall there is only a 30 percent chance that you ll end up with good food if you go to this restaurant."
Cat D.,"New York, NY",69,42,,5.0,5/2/2013,"Love the busy and loud atmosphere, perfect for a weekend retreat. I always go for the chicken little, their veggie and salads are also great. The portions are enormous, you get what you pay for."
Thompson A.,"Payson, AZ",0,26,,2.0,9/11/2013,"2nd chance didn't make it better . They messed up our dinner order and had some  kitchen issue, so we had to wait. Food came Orange ckn and it was overcooked and very,very dry !"
Christina N.,"Mesa, AZ",93,148,612,2.0,8/12/2012,"So, my best friend wanted to treat me to lunch. We went for kind of a late lunch to just hang out and catch up. When we arrived, there was no wait to be seated but we did have to wait about five minutes before being approached by a waiter. We ordered our beverages and when she came back we ordered an appetizer to share (the crab cakes). When the came out, the looked delicious but I cannot say that they tasted the same. I know that the seafood in the desert is not nearly as fresh or delicious as if you are closer to the shore, but I've still had decent seafood here in AZ and this is not it. Then we ordered our entrees but for some reason ended up waiting a very long time for the food to come out. from the time we sat down until the time our food came out, it had been 45 minutes! What?!?! Come on, I mean there is no excuse for that, is there? And when the food did arrive, her sandwich was kind of a mess and my food was kind of bland. Oh well, what do you expect from a chain restaurant the has a novel for a menu because they cannot decide what type of food they should have...so they try to have it all..."
M H.,"Tempe, AZ",0,51,9,2.0,10/18/2014,"Nice atmosphere and friendly server, but blah food. No one in our party reported liking the food. Maybe it was the prices. I don't think that we will return."
Bruce A.,"Flagstaff, AZ",16,188,6,4.0,7/30/2012,"This is a very good Cheesecake Factory. The service was exemplary but Heather was outstanding. Very attentive yet not overbearing. The food was very good. We had Calamari, Endive salad, Ahi Carpaccio. The perfect light dinner. We will be back!"
Char D.,"Phoenix, AZ",1,34,1,1.0,11/22/2015,"This star is just for the food!! Were do I begin as this is now the second time in 2 weeks this restaurant has lackluster performance and pisspoor service overall. Tonight there appeared to be 3 managers that seem to know more about the socore of the football game than the entire bar of customers complaining loud and long for service. We waited 10 minutes and asked several people for a waiter then finally interuped another waiter to get us one. We waited 25 minutes for our food only to not get checked on or asked if we wanted cheese on our pasta. We, listened to one table give up on cheesecake and another beside us in a debate to not tip!! There was an abundance of staff but unorganized and mismanaged period. This particular restaurant seems to lack prompt let alone any type of attention to its customers that pay sizable price to wait for great food at a high level of agravation to get it!!"
B P.,"Gilbert, AZ",0,24,,2.0,11/22/2015,"I rated this two stars rather than one because I cannot deny the fact that the food is delectable, every single time. However, this was my second time at this location & compared to others, it just is not up to par. First off, it took us nearly 10 minutes sitting in the bar to be asked if we even wanted water. No server to be found. Upon asking of a server after being tired of waiting, we got one, who all night long was less than attentive. The only thing he did was take our order. Everything else; drink refills, food being brought out, bread, someone else did. It was as if we had 5 waiters. Our food took nearly 30 minutes. For two pastas. Which I will say, were amazing, I highly recommend the pasta with chicken and scampi sauce, it never disappoints. This location definitely needs some work though. And no, it's not that it is overly busy because it is at the mall, i've seen busier and bigger, some re training may be in order for the wait staff, or a reality check for management, since every table around us had the same problem even with different waiters/waitresses , and some even got tired of waiting for their cheesecake because they were ""out"". Very disappointing for such an expensive upper scale restaurant."
Tegan S.,"Phoenix, AZ",2,42,9,5.0,4/27/2014,"Fast, accommodating service and food was  great. Our server , Rosa, was delightful and eager to make sure our impromptu birthday dinner for my 10 year old went great. The did a great job accommodating food allergies too."
