Username,location,friend_count,review_count,photo_count,rating,date,review
Raquel B.,"Fresno, United States",34,12,1,1.0,26/12/2015,No one came to our table for 15 minutes!!! We finally asked the seater who our server was and he said he didn't know but would try to find someone to come to our table. Wow!
Ken L.,"Fresno, United States",0,9,,1.0,25/5/2014,"This Applebee's has the worst customer service I have seen. I won't be back. First, they treat like you're bothering them for ordering food, then give you a snotty attitude. That's your damn job, if you don't like it, quit. They don't even acknowledge you when you walk in, I'm sorry, am I disturbing your little hang out? At least 10 employees standing around, but not one of you could help me? Quit acting like you're a hot shot, do your damn job. I work in a restaurant as well, and those employees are completely embarrassing."
Anonymous A.,"Fresno, United States",1,20,,1.0,28/4/2014,Crystal was suppose to be our waitress but every other employee working was able to bring us drinks and our food while she was MIA the whole hour and thirty minutes I was there. Waited over 30 minutes for our food.  Not a pleasent experience at all.
Marigold C.,"Fresno, United States",37,64,28,2.0,8/8/2015,Service isnt so great. Food was so-so. They messed up my order and but didn't forget to charge it on my tab. Ridonkulous. But whatevv. Nvr going back
Ronnie M.,"Fresno, United States",240,8,9,4.0,23/10/2012,Food's awesome when you have the best waitor! And happy hour?! The prices are unbelievable!
Sabrina O.,"Clovis, United States",0,10,,2.0,28/1/2012,"This location has horrible service. So incredibly slow and the waitresses/waitors ignore you.  The food is the usual so its good, gotta love the 2 for 20$. But there is no such thing as a quick lunch date. its a hour minimum even if you just get an appetizer."
Sadai L.,"Fresno, United States",17,17,2,1.0,31/5/2015,This place is such a sad dissapointment....it took 1.5 hour for the staff to bring out my kid's dinner when I initially complained about the service and the long wait. When the waitress brought out my nephew's dinner and it was just a slider without the steamed broccoli  which was a side dish. Waitress stated that we had to wait for the other food.....I didn't know that it took 1.5 hours to steam broccoli....when I looked at my kid's food...her salad was just had pieces of lettus with crotons....no dressing....and that was just the salt to add to my wound....I got up and grab the kids and left. What a waste of time and energy.....if I could I would rate it zero!!!!
Nick F.,"Fresno, United States",1,24,2,2.0,31/7/2015,"Went to eat here for the first time at this location with my dad yesterday. We were seated relatively fast due to the emptiness of the dining room. The waitress that served is was very nice and kept our drinks full during our duration of our stay and she was on top of her service. I ordered a sandwich which had turkey, ham, cheese and bacon in it. When our food arrived we began to eat. I notice that I was chewing on something that wasn't breaking down like food normally should so I pulled it out of my mouth to inspect what it was. I found it was a waxy paper like material. When I examined my sandwich I noticed that whoever prepared my sandwich forgot to remove the wax paper that separates the cheese slices. This left me without an appetite. I don't know if someone got lazy or what but there's no excuse for that. I highly recommend you check your food before you eat it here or save the trouble and eat somewhere else."
MoFries A.,"Fresno, United States",1,2,,1.0,7/11/2013,"This particular location is terrible.  I've been here 3 Times and twice the service was extremely slow. I did appreciate that the manager apologized for the slow service, but I will not be going back to this location again."
Edgar M.,"Clovis, United States",97,13,21,1.0,2/3/2015,"Let me start by saying no one goes to applebee's expecting 5 star service, however I do expect some level of service! We sat at the bar and immediatly remembered why we NEVER come here! The bartender Victor made us feel like we were bothering him just by sitting there. It was yesterday (a sunday) not busy at all, we waited for menus and for him to take our drink order for at least 5 min. He saw us sit down and continued to ignore us. When we finally got menus I ordered my drink and a water as well as my friend. 15 min later he asked us for our food order. He never asked to refill our drinks or check on us at all. The manager went behind the bar and ignored our empty glasses as well! Being in the service industry I still tipped but will NEVER go back"
