Username,location,friend_count,review_count,photo_count,rating,date,review
Alan H.,"Chandler, AZ",11,119,61,2.0,3/30/2014,Waiter lacked ability to serve properly very disappointed overall left with a second waiter so far not much better
Sum B.,"Gilbert, AZ",0,6,,2.0,9/21/2015,"Our last three visits to this CF (August to Sept 6) have been sub-par at best. Staggered order delivery with 15 minute gaps, 55 minute long waits for food, cold items, absent wait staff (reeking of smoke)... It used to be great and we visited more than the typical patron, but it's time to give it a rest until management addresses clear staffing and structure problems at this location."
Joan G.,"Gold Canyon, AZ",69,179,11,4.0,11/20/2013,"I hadn't been to this location in a long time and ended up wondering why  I don't come here more often. Probably the calories but the food was really good! I had the buffalo chicken strips and ordered a side of mashed potatos. Made my own meal! My daughter had the louisianna chicken pasta and it was really good. I love their white chocolate raspberry swirl cheesecake. They also have the best blue cheese dressing I have ever had and they do sell it to go. I usually pick one up once in a while and use it on salads and veggies. They do have a new ""skinny"" menu with reduced calorie items but it is just so hard to pass up the other really good menu items! The menu can be a little overwhelming but is well organized once you figure it out!"
Laurel N.,"Chandler, AZ",36,14,,2.0,7/31/2014,"Disappointed that if I order off the ""skinnylicious"" menu, I can't get bread and butter? What? If i ask for it, I know that it's not skinnylicious anymore but that should be my choice..."
Nayib M.,"Chandler, AZ",44,22,,5.0,7/9/2014,"Honestly amazed at their customer service. The food has always impressed me at The Cheesecake Factory and I've been to many. This time was no different, loved it and now they're serving a complete gluten free menu so I can take my gluten sensitive loved ones along with me! It is impossible to give The Cheesecake Factory less than 5 stars!"
Daisy J.,"Gilbert, AZ",0,20,,2.0,4/13/2014,"Cheesecake Factory does some things well but breakfast isn't one of them. Tried an egg dish one more time and yep, they still overcook them, brown and dry.  Way overpriced also, $16 for eggs and coffee...  I'll be back, but not for breakfast."
Gaudio F.,"Chandler, AZ",0,2,,4.0,10/18/2015,Good food. Good service. Good club sandwich. Salads are huge and good. Large portions for the price. Cheescake so so.
Joseph A.,"Gilbert, AZ",11,17,6,2.0,4/3/2012,"I went with my wife on a tuesday night at the restaurant and ordered Steak and Salmon dish. The Salmon was undercooked, so i asked the server to cook it more.  The manager came back with the dish and told me this is your medium well salmon.  I was offended by the way the manager handled the situation where he ruined my evening.  I had been a chef and a manager for couple years and would never say such thing to a guest.  This is an example of how some of the busiest places in town loose business."
L O.,"Lake Oswego, OR",0,17,,2.0,9/3/2015,"Really? Why do restaurants like this even exist, other than because of Americans' abysmal taste in food (which is based on the fact that Americans are subjected to crap like this every day and just don't know any better)?"
Don S.,"Phoenix, AZ",281,328,230,4.0,9/19/2012,"Perhaps it's not cool to like chain restaurants...and, perhaps there's a rationale to that sentiment with which I can't wholeheartedly disagree.... Still, I like this location of The Cheesecake Factory. My family eats here often, and when I join them, I usually leave well-satisfied. The service is great. The food is always delicious. And for the most part, they are very consistent at this location. I don't think I've ever had a bad meal, and I've experimented with many items on the menu. I'll most certainly return."
Brian N.,"Phoenix, AZ",30,43,8,5.0,1/24/2012,"The love the dim lights, the temp was perfect, the server was prompt, laid back just the way I like it. The portions are huge but they have a new skinnylicious menu that I love."
